V1,V2,V3,V4,V5,V6
182.02609078621634,258.28782529716005,312.00611325840123,156.0191570104698,217.83620783124016,-1137.447216456343
205.45244948106543,278.9503275060559,348.73864282087897,167.99631625349963,178.09995781871322,-1225.3251400156478
246.01330574732694,267.43249273271147,358.0837902438304,143.2132639902915,90.70591768855509,-1187.7127680793035
220.80356930190018,269.64381484303624,375.25090978797124,129.61196526001413,234.69946298250852,-1264.9351474113141
277.0731243156057,266.34244062647787,381.9345164694113,155.8211907051507,162.05260633451113,-1225.7879924764345
235.35565046806764,239.85859359981478,326.6780125303505,129.52791563367265,174.33843645038473,-1094.2714753434805
234.5076477746846,242.33482576892584,388.34828890883915,170.89659561237957,166.52341124520134,-1166.5784103067158
222.87215726422903,274.5940308159706,365.9638506398982,173.87994494164965,137.76518896053847,-1212.7135565884994
179.6550569130514,254.75805869242416,353.01397162407346,140.45523256665493,196.9079731994997,-1173.8597583055114
219.69168764793324,297.53281503441775,290.1403224151165,153.31658600776598,123.52071458106866,-1188.7197896415762
183.0281177451973,242.59140395365404,273.3206045214438,155.65405577200218,196.32759507416392,-1029.6657102564748
211.3481244144068,239.2180142195054,313.229710876819,169.0846535140521,187.27623676159925,-1065.341676097162
246.56536889507785,277.17903537185776,350.4622152766925,113.45070743948239,143.34896946798062,-1227.5671376670462
223.42897258114425,275.52292963547603,275.7139648009945,157.37662006795557,93.15782839829308,-1100.4682993974534
236.53060514794439,243.44357292844245,268.60038910217776,142.52294155723305,156.13775581643145,-1009.4099983045319
196.6264385024333,240.98486474534377,361.89051199962415,167.15129242193623,180.6790473106759,-1133.8964213859053
188.05477369156898,212.51195615076153,402.3685615757549,157.34520499247412,204.3531223278775,-1125.1599078638867
235.41503763272388,262.2332553619839,371.61481367973846,179.00752656864861,196.41655838065782,-1205.022744012889
214.16262392949372,267.5271718128847,334.82461984228746,158.3516324921328,144.97017546605468,-1170.1731514694507
211.85794451554125,258.34422018825495,312.7958835525087,176.95084003282076,146.70574087124373,-1112.5903193270833
209.01233790634163,229.65015859376325,248.27653747533242,161.0818894882976,222.85129280761606,-958.7311585893578
241.66403201210701,277.7061347779742,239.56821357368946,143.2783980077532,184.0724418141192,-1083.920264221168
203.55689784306378,248.741991695713,369.89995702450295,160.27804204871583,185.5891810527069,-1174.0178356209553
226.58976708052845,282.7825045236232,389.80743845416,170.46089295255408,152.19324260722232,-1285.19870219455
183.41551890046657,262.0764273328361,398.0100988936076,142.72778128081038,201.42251237924134,-1265.0147337713943
170.81457535097678,274.39607831100886,394.9177973341736,143.129454094987,202.4909611377273,-1298.4328430655971
228.0282184395731,262.1018478310281,329.4480778218114,162.37256506713788,197.5630465590487,-1154.0441489590744
180.62253809945958,285.93063309325316,312.05571187466853,141.5596510566866,128.20738941229257,-1190.1018084815805
198.2498004924985,259.5644487360224,370.70889298136683,160.1278426117247,213.59768866995046,-1204.6353810584644
244.55682677348912,270.5334230044583,358.0074180954464,170.380039001547,201.7848054195124,-1212.1250948797265
213.6766076601799,303.03025589695386,401.76623654866364,191.44319383141584,156.36492631768994,-1349.2839608113065
239.87899051958695,259.4269422204892,369.66294444037305,166.49666228337168,168.82637952795707,-1191.7314227813758
210.77482040572826,230.3019154901034,371.5094702580316,146.23241704748327,214.9244993299413,-1124.628515662951
243.52484222075688,276.89971104325446,346.9323819115278,150.1482959554104,133.25611520872863,-1209.3454345259183
166.47814947443186,268.8886589276977,424.37980456866507,141.72426150826263,180.12417156407923,-1316.2785854297026
218.9066744508645,248.74278784920568,367.3634269998645,136.75379171249648,138.42839488453313,-1163.2891725237998
219.20956695787245,264.14842060210975,319.55221307244227,195.24477093937236,176.0327001251515,-1124.954060084504
240.6391078501172,264.17708060363816,338.46597732804736,166.61466005545398,222.33881475699977,-1177.8142924135755
192.3539235782673,286.6471203801147,332.2007833386566,158.5770775457701,170.6839435669123,-1221.5356997923586
184.4454073248728,255.90725975086656,357.04269758023656,145.10899014666464,186.21577813855234,-1184.3453850675855
241.47076711173253,277.5464000504028,410.9221274932629,131.44472173301708,127.75382188239998,-1297.4131378182492
148.88887578592406,309.85079535852464,375.02704081300953,154.41014531846125,156.67976115156787,-1346.4896687650441
198.86035518887337,266.7673426992861,310.77419164122887,179.3465104254689,111.94334108405553,-1107.827794508037
234.04187441817518,260.759275530183,442.82335431469784,183.1222960276852,185.8828331058384,-1288.7899082372392
226.36686973500275,289.69045508277486,396.80772418913824,149.53507090515603,118.54792900456769,-1310.2189952687238
273.44151032561575,259.7127018202244,400.12609285358315,168.44505042109327,74.00126573680032,-1209.9378490763218
230.50938283676257,269.53967398561144,332.7291273971548,142.2080300275092,144.59790359071746,-1180.706951496768
192.09867458778967,234.68133300386162,336.6911271243996,192.79346684803303,180.98032887479673,-1074.6849850702135
248.3373810030719,265.04580639437984,432.07297394804044,160.56734133687388,214.00555883725832,-1298.8606133923643
207.81919603690963,271.13472607275725,267.6396627789871,162.5865108728648,180.93799994522425,-1093.462190832134
234.89253114926495,229.7234559300265,305.157305786472,155.92836447698258,169.6307385346202,-1026.1641285997173
225.07334297375752,273.5651172451566,317.9891859228976,181.73192594061265,151.8657870603909,-1145.5181305207093
229.5490625814963,242.27083760944058,353.3311607272825,195.88362925838067,145.56441053198972,-1102.283525159603
170.8321757531691,215.98270154754948,298.9285428607728,149.32641681494025,111.60081901317842,-962.3292455541881
211.78329388415042,240.12252514542075,314.08074566046366,179.47282824037558,168.8113053424133,-1060.2937413174393
202.57554592179463,263.411447725709,379.9223566843504,149.77371504577366,184.26427563368196,-1227.870923679346
203.86199134914548,279.10038838961265,314.05622885487685,142.5093821966223,157.97611955511576,-1178.2742036687473
280.6888441526419,256.0741364569229,322.95686451529156,178.24692161631393,120.57753845093441,-1090.7337987735846
216.47309243825012,235.55269081552598,288.69573980030543,146.81955544128522,143.03481501597628,-1013.5376739696576
176.41653272110358,262.15851695291246,292.0644364147554,147.82047794387097,180.3017573899714,-1111.6581611239799
197.5001559562034,303.959086368666,353.91083934266106,121.92911887667202,92.79380181931133,-1300.1181008246874
219.6081412325952,274.81586271308333,319.17931175625387,182.1746092646799,119.678600666325,-1138.94287468794
178.93255323291692,259.5702124153562,364.783551104316,156.40097743618242,174.1988549566262,-1192.3049282074833
226.07027103016412,257.39743894850596,354.9977189339313,189.29774751456586,173.18756408244,-1147.5012808346412
208.942438301004,281.74264050780397,407.9343584023029,173.49518750597937,186.9020397760541,-1311.1300844713223
235.92398087479995,260.31399686149217,372.6793774642836,161.52101405102263,148.61799721676124,-1187.4310919119107
240.6497435422921,304.05483030529706,405.73285077022234,194.74176795949694,145.77215649570925,-1350.688890227882
218.66868083632755,267.72651473738034,246.54725002162826,160.53589290447502,184.6418171165329,-1056.6539424542605
202.32499980262133,279.46259808494347,345.1884256365082,168.01729973316685,151.8631089080505,-1214.385935708528
261.06215105311014,252.09984502232135,370.74276759843315,132.40473938916855,232.4529972042426,-1203.2691098233313
209.42096890017572,198.82901488341273,388.446550589855,134.31453141201087,164.01194636114974,-1064.4924284502501
212.0372853247574,243.4984960535002,260.5743903479682,145.42186612815294,168.63277599870187,-1001.0360027689305
227.7448604779805,254.10965829308495,358.39970966928723,189.57233595378005,177.83064343723532,-1146.2425624725852
171.31005091073914,273.73357854846375,369.7988428972831,168.73623559869577,135.03109619454807,-1240.9262594149054
186.7855345796052,268.62666085728154,350.26880015460773,182.1878112887874,159.62261900341193,-1189.3112054746273
233.5020456038391,291.2997394479919,282.55454995806826,151.14702096320678,136.56298097147382,-1154.4206865586161
213.31390215857593,266.5873409780409,302.20845055815283,185.17455975204865,150.31728997523447,-1107.4086684555732
188.53671801692784,265.65963685795776,363.9135294095162,154.14341782184056,193.31720561310067,-1218.108943440654
181.57954205534548,255.7863056073504,354.37621909333507,163.99891070107196,142.5300822970651,-1148.0875894763035
247.91474387213623,272.6942659351186,330.0649557251395,150.1492323034924,176.3881842755587,-1187.2341945400065
194.73307570618763,210.42924828259828,351.0731803575911,142.25002574591718,140.4806337602098,-1033.2358524427566
220.04792145948383,279.59931338213795,268.9324514774877,171.1325674795625,174.37247692351156,-1116.4183401533544
252.5170591658115,281.2711213181745,362.4145180568138,182.79094835206377,148.2110207603137,-1228.0825307898415
181.23175984838758,251.6512082659464,379.19394242917855,164.49807306773667,110.94148006420544,-1181.1749644955603
238.27978289956312,275.1790133988648,336.84614093723144,141.17490254767063,231.09599497655594,-1217.5876188781829
158.81705943526975,272.2820174043584,340.064772651959,168.7377308035846,156.70694857418155,-1196.7553292864413
205.27567442627756,289.62013598357856,331.05784481068645,152.27231326958997,125.18120685594603,-1222.3653821931948
237.331613375834,261.7812038056926,307.49259407486414,163.0816370275928,197.8643189384539,-1115.079304346669
220.8158727478416,284.76364061189474,401.46175094189044,163.62636793992903,207.13022370573773,-1323.7575031077588
191.40590996839992,249.8975124532756,273.71035495309945,174.67357943488494,138.83566822907338,-1030.5807418947245
229.17125962274955,241.1969912542103,288.97990005576787,167.13476639294132,103.77003377473984,-1007.578905853484
193.48908629779442,272.028006229598,366.0224199372888,140.95692911065012,137.8746233719056,-1217.237062153461
236.52825023202374,243.95559086693927,252.73185135195365,181.91604212944512,162.48733348422775,-985.3902946537495
219.10346120337675,274.0229668110441,345.0277278470582,152.03520312487726,219.73056770475387,-1215.6994223333027
264.6890050414114,238.82326695272036,363.9423392207273,171.00160148413102,135.10788506294708,-1121.573659007293
252.73559229962325,264.8469101100364,319.6939584050154,155.8003507121279,104.20855460926803,-1124.2658968446901
244.6645897006,295.6767889932543,383.5113597996711,147.66566500875228,139.3295475605196,-1307.3610833621765
187.92846686470926,273.2678187211408,371.7239412318091,140.74467784516406,202.072716496936,-1259.2989511085912
197.82071803515808,240.09812226257367,394.27809020823287,154.83572012466215,180.01299757796798,-1179.3970518381889
215.1028371495093,289.9285176402215,346.35600843199245,179.5188701435412,207.39409272124902,-1256.4355543901154
225.06774206254667,261.08619923687513,307.33341484762775,135.2127256959827,144.67488491446954,-1120.13208558194
194.91988459582308,272.86027205390724,310.25778910148495,153.23977447839286,135.6006156631843,-1140.112311880419
174.69746832235126,297.5316610036218,339.66852974900735,197.40704684750062,173.68940139034135,-1247.7411557594035
216.89458695594405,260.9758525286728,310.53380637097325,125.85761319492312,162.91386300167892,-1127.7555111413665
219.00711522507046,247.40313949202965,362.8321987627961,140.93100781083584,220.74332592276133,-1163.8634937817349
238.32868359291103,273.44910880768896,414.03721932859094,171.9136636658348,201.92123976782545,-1298.8237374795904
231.2165060723619,250.74145318074028,284.08740592007575,158.40739025836967,163.11591928284045,-1059.6975400957167
241.50605258838908,249.28317084040646,385.4879162792009,152.91976443936744,173.17712627250611,-1193.9862279892768
208.83155750073053,275.25513141327724,278.0143244857548,170.99776282355543,187.31523445824766,-1117.5331199341354
249.49265035825002,270.522149846723,412.9039306781948,195.9114851959549,144.72618202404743,-1263.883492168044
209.20081775077244,257.4545277328486,316.95771754674524,142.1857104543986,112.77531187753857,-1106.9228256228164
210.80739871851011,268.5073958908953,382.44380541113026,157.80051635388642,191.2375285749893,-1240.3799672808607
183.64550545922793,272.753765065983,282.604744140108,193.8092805391238,173.11178667775903,-1110.1386231030592
200.62898339459446,271.53221810329023,320.96672705149416,157.44696405435954,124.09937391127308,-1154.8413388346391
196.49386883294954,229.0522077606157,318.14078900266355,153.1748548013607,181.86235375415922,-1045.1910927658193
195.29079367968123,269.951767054305,344.7725832507247,138.0418494685743,150.43426120517773,-1196.842599504996
228.90177443190046,282.73778917684723,300.5303814098415,157.33666409271763,141.30063130139908,-1154.7153885966513
210.60017283688632,296.5927022632823,339.2500790284762,158.59953433196233,130.4824196611177,-1248.1036082655355
205.365211969188,292.39908672963287,305.19044786213107,179.96464055291003,194.56301617426814,-1196.6693661996057
247.08463555386263,248.4251670020824,401.8449215170748,141.7687489361166,147.82068956183963,-1206.1142444355016
204.9261218983298,270.2292712111045,366.7473731577694,164.19856989334448,174.41004025334476,-1224.9864890629435
194.06285799232475,268.3855940923789,365.7780972844774,167.25690438609433,195.7223204083723,-1222.0875608119961
244.0251732015668,280.6284165175962,266.16580685190945,183.46029305899341,159.62539275057486,-1098.9973308203282
210.7418980670956,269.11509369157403,290.6440259274756,153.45058483522533,138.52516931328742,-1107.5275414656032
259.5249156818299,227.53040425281222,372.2272326760097,123.71322054418692,159.5552087382882,-1105.0565814216634
202.45897382112378,256.12914095916665,376.12797869593663,161.8302916960474,179.21919937235276,-1191.061837464844
202.04101028556647,248.59355040506614,408.72592934662265,177.26219072706772,152.6483506412466,-1212.9775235376487
221.77967726453372,237.47226962139553,364.396186994036,151.50696411960726,163.7090302083937,-1128.47099377928
162.09588434275028,265.5076500249354,336.89502513149176,168.26232871426402,189.9320943520039,-1174.8202580494442
218.7511754136877,259.6391807499182,342.13423276753144,142.3354026588264,252.96607275584057,-1185.9233654036268
240.40000041662117,269.2922454449921,349.62967463842347,189.04406927403983,134.91782894936927,-1173.841101388739
193.72217047187982,240.40606713851,346.6755361558326,133.78308504875383,202.8319971360224,-1127.1417069983358
240.72844184029196,258.1528841575677,309.2960957483742,190.1445184973041,166.8356558945212,-1089.798519543541
245.78259830669057,285.0342217912372,399.89679121424786,159.4161308138073,169.81790561089718,-1303.281986226631
180.86163294919132,233.82190572373094,330.4070220968159,166.36082147729215,224.01513696386436,-1083.9277404343534
276.8755388300048,257.26528609838954,343.57390263149654,133.2562270195496,165.57672247164868,-1155.105263201757
235.91936066751956,239.8014585973143,403.335705948857,140.0065651494781,204.06396926455392,-1214.3833886903803
241.75732837150682,279.49157467629317,383.1146166600824,141.17608249228925,185.84075351858337,-1281.149519095726
205.9466786037689,235.00288646468312,439.19581645645724,151.38347472964207,109.2027216816978,-1212.5894899129084
223.74384662691534,230.90426600560903,333.6476258952686,172.63572985346744,148.16781696084877,-1058.9073511779513
219.8490920177257,244.65339492597758,373.62058539168595,196.1528748549958,185.41229412726477,-1137.9148125646702
220.4518771488341,281.17397508037294,343.6816349479085,164.16961534691583,178.44309941727238,-1224.8230456353367
197.54706695003532,259.72629088725733,359.9238062988668,179.3518588140988,163.27550623588454,-1171.1601451218517
223.68334640539874,269.7581671223438,382.92143543753724,126.58752448117251,149.06681140666936,-1240.7220747644926
224.8780532978938,259.09829670161633,414.2550849807301,169.22914064804314,152.98647833540525,-1249.9939274392734
266.2293095758742,242.15293616163902,329.4358454763566,168.62361379373638,174.55055457805435,-1078.464124125886
240.8435818713561,263.00412973745813,383.07242014887527,132.6046858813899,143.53725525917446,-1220.3945953395103
195.44266082078988,260.36463297616365,278.30787152313917,149.23411628748292,212.55331579624,-1080.3519370310437
196.5240861393871,295.76437172648275,356.9286232044966,156.53853895837128,112.37535343134209,-1265.8205102213192
254.3861154813172,249.17302168398436,350.4474248321098,153.0023986224993,146.38031908313135,-1139.9148921354993
240.79040395448797,293.14827022951494,315.4824324808729,152.5352964798534,141.74464254972344,-1208.9127902797532
206.414204309185,244.82447961816194,357.2996763833796,155.73139840738438,235.49102391761556,-1156.0209889733483
249.00776228042523,266.2908828170189,353.7780244389663,169.94149984110163,174.6014525118185,-1184.2715159063368
197.85564804514814,254.76836382056618,339.1092899534459,162.50547964140534,141.98439061918089,-1128.3664673400335
250.79952687557974,229.05398470668527,314.8934323170242,138.38925432241413,184.2646880483065,-1042.0565968549365
206.92063122472004,271.1708161595881,300.05765894565735,148.16374515547295,114.85994164718346,-1118.376898674741
264.6460277724264,256.7742464341952,331.572256725809,152.1772822854196,189.63158730038188,-1138.3642249328364
201.71462442419295,236.46413363571222,294.23836400158643,146.22695162585492,186.9546006892252,-1039.5113393519664
218.18088362417384,272.8884021942407,307.4177013588535,170.68777407192616,169.29859489203662,-1141.949569174276
178.28027288897638,253.5436525836661,338.50527771142373,145.437198758825,116.20146208775017,-1129.880771327658
210.63328955876523,264.90365302896817,357.4903877128191,173.77028403641074,151.88139065897403,-1187.8441135451596
257.99648043741087,254.49625081343666,326.2735171279635,146.1018448385845,165.6309079190755,-1133.904579871889
186.3646748304542,247.93225684164025,349.912094441712,167.0989435137923,152.16381316118668,-1133.600035866108
205.92978565235146,235.97079776348934,312.0968544929607,187.26500587330472,194.4339821700464,-1041.180081082462
207.71284933096413,258.94646161767014,346.14181395035723,162.05404289971514,158.88001840537072,-1157.3789725476693
188.92625172072835,248.18322152304032,287.0481795916861,142.93096661419816,165.2806892462393,-1056.838553432119
242.41214183379924,245.47603397129643,370.53416759044416,178.26990018420102,193.16873448470204,-1155.5793514723737
211.41931106683643,258.4221976490114,391.0182686148811,165.59089869838454,162.79222592467335,-1216.883089221216
233.62230510479804,285.3664445490738,325.0947456038532,152.82717590126364,146.96223111844844,-1207.1988965935402
239.81070194554587,263.41087132689717,341.86835341314134,185.75563534157587,168.52859209928198,-1144.8205148159375
176.76859053690504,269.7016980921322,360.5534967494562,189.3409322038191,103.32812771507841,-1177.4085421338693
234.81679367851956,246.9902452534482,408.2901981232044,133.33195185930094,169.88913967484538,-1223.1367529385159
218.81784939145305,275.291662995345,392.7243503904368,116.74147538058298,161.89218395945204,-1279.7213315186696
232.6414608423769,294.8496154983267,372.26322622270885,145.98036637217535,171.65565583985796,-1306.2297271971559
236.65577473799308,291.30888998575966,350.12252937990297,167.31864834705416,163.4891861404354,-1247.6507576447373
193.66279863122887,251.29257986513335,351.47717552202965,127.39051885270365,154.13641747093834,-1157.002715561827
247.2262522272491,303.573931659689,465.1824349216821,138.08707872710593,167.08030316989021,-1462.020609517635
222.79389116544488,287.2229313389085,362.41365887858626,151.2653678391949,154.9201216478912,-1261.247111018462
230.87069453700818,262.0950857508461,391.6519057377758,154.7554125237048,163.573715713122,-1237.8208440341077
261.4194660515285,268.69223552065563,363.83667503155,146.6708955007611,121.13834736753265,-1191.9630197119716
275.4532020036289,271.4615097903638,325.9541295736425,156.26934009241762,149.72618757320788,-1160.271037913851
190.99681963556236,276.8999963937317,279.2880475821386,134.3830145963148,237.745343249218,-1158.9970781435845
207.98295672531805,266.26752298995746,317.2099688224601,160.3478968386839,142.62620587427304,-1144.8460007596532
195.33131818155408,229.00394723914582,343.47038347925644,191.36885846312308,177.24889255524636,-1069.4242371940793
246.31713443930582,265.8795854865511,243.63497227155528,162.54210930707978,113.76849195144416,-1017.055384951642
228.83878446641532,293.45794340441574,405.23300902473363,167.10801631577675,187.85197358544738,-1337.3068497269976
228.86204167856818,275.7440829718735,411.65153176616957,122.53744854241435,152.8363934786442,-1310.6724970075027
197.0413742954886,254.36045482898885,364.36709676735654,161.9196985528584,179.12768989839324,-1175.6440989137961
240.3620311230813,273.67490564451293,326.21153364978585,127.34866954635834,166.97985882018784,-1189.5952974185627
159.1391473077136,298.76348694477224,375.33492709433386,166.33266479579933,166.9884853798119,-1315.4927825389816
228.06935432686765,272.8323819629872,337.3231066135269,154.03756924897306,140.50341196074982,-1178.8494080789205
223.03801066017817,273.88453113265365,314.6070526123427,162.3366177875813,110.53090764731547,-1145.465509346539
196.20225915934162,247.62091690257705,405.9822414961529,132.37060940758326,138.6274405408428,-1212.471896278892
258.99267085411714,255.28706825183394,320.5362219256694,142.73479244821863,127.0688254946505,-1106.2998345180215
208.82113054299685,314.81837777330463,407.7789764281591,127.68835118300458,162.1960960729713,-1415.8257128249313
184.80801046557363,257.2388993024473,373.1938214902486,163.79858827018998,161.98624721779433,-1201.285250598255
188.25334502197288,249.06093958621076,302.01798139372477,187.28268091866585,160.73413018482967,-1063.1356637386245
244.30763781011058,247.29192378449886,376.13820114625145,151.78301034002808,150.98720648037354,-1154.3727305612333
273.5722345849829,249.23823490549503,313.07051922949347,138.60674442116658,182.0228958478587,-1093.272704596633
171.3026716648418,256.19199270246867,317.0543552975011,168.1155186889075,170.83980809360085,-1126.4229615895674
158.90004485983593,267.580522166904,324.4126742374231,167.88802092813097,158.05380704716237,-1164.4666865360207
211.30255837141814,289.2703607366298,422.8680840868515,184.78916698088042,202.37040932266194,-1345.2502618820051
227.28451050570618,286.5796494033043,361.94760925612155,176.84558445588962,209.9728018612563,-1264.2353432823988
253.00265350799364,275.8076427244785,363.92404132883166,162.41153420177844,160.20150288155455,-1228.8860621883334
184.61399845468713,267.4763463414461,275.14014798106473,154.69843484989067,144.10628086458217,-1087.5117496407086
212.49141737820935,271.1526569265102,337.60203158818416,143.30064582873766,151.7824284991727,-1187.4657777805314
200.34836110833444,245.79821911430625,350.88082305649044,146.79979045919467,184.68296460370107,-1151.10938796968
252.5840917528129,249.24804546602414,324.3279439453804,157.84568685053995,168.55864984726452,-1099.0649547912126
178.09921834905796,248.91540296934846,383.5450851977989,159.88579924394142,189.33579956652497,-1201.9968452994055
195.335938335317,275.48574699442196,416.66072793863407,187.31755654276122,122.7978278327741,-1279.4301201284925
182.69447042097846,275.844141244146,371.89823875056175,155.78148598782204,152.50529182795088,-1246.725977165101
200.45815625136774,263.55088199768295,471.19209934918854,149.17305831126828,169.96151749589697,-1344.5271137027203
225.96791865849997,264.47996532316137,367.6028766033962,162.0027640032566,136.99243782853188,-1201.9072161816791
241.41994117663697,236.08999907211094,319.1904056606193,112.76250417509765,143.3080950088296,-1074.2937206077204
218.02073828704792,259.83700950022995,345.24592044077235,138.33889179866105,166.79522181214597,-1169.984897927015
198.36634510082183,254.12790491977483,398.43428501884705,155.21189151488682,167.47592913517582,-1230.1806102663027
206.41142815098752,242.46763212755954,357.25066140108885,149.40991874907908,131.71331088559114,-1127.2660428803806
180.05678325739518,277.52747204570056,354.97321480783535,163.46210702920166,137.79847607870033,-1218.3288441630964
239.45962311956697,281.82207169552186,323.2701581487089,154.64471653389313,160.28314681993965,-1196.74509813079
209.32722448615988,264.4118948393207,320.0869882588182,184.01465330075945,138.1574984169914,-1124.1863288342558
240.4840547146955,266.7780259116167,342.9448705816679,175.03998336216318,87.842529973134,-1148.2934621553725
212.58355858508767,248.95964011763792,290.72800079481874,133.52592459169932,171.5948224129969,-1063.7504788800065
173.09295517291474,238.9442060497876,350.53800548434674,153.61556293782607,143.55175175413882,-1110.5999008474441
209.35942131518442,298.39500276648687,420.0621957733921,153.72142036727783,165.18081441438886,-1372.9231971439117
209.02028369164668,278.52214335283753,350.21134514008344,148.18647995624974,218.56264746940602,-1238.7342793358032
214.55772763509458,267.7625562135081,425.85595242434647,168.98013749142584,112.59026465324229,-1275.7366479564055
196.64337991834543,270.9282411639045,357.2314877395309,198.30722371113873,143.4488990959688,-1190.351713105721
266.65823999636,246.76145971608693,281.5851891430588,141.95452711378763,156.6335052990307,-1041.6630084678513
188.9345372872913,247.39096425690036,408.113228830016,138.41270239752905,166.0477993019813,-1215.9671847510997
204.29504512660458,276.8181549309455,324.34767087042934,155.7181945510819,195.2109280487715,-1197.2772336611
248.47797892953224,286.90189676378714,271.1842789183074,161.3951833997049,194.3062197437016,-1138.2259288258838
223.84432535043007,279.40008418538116,312.628206883668,183.86577429857988,134.55619662496994,-1152.9057130798521
152.35353374225815,271.33127819848,417.652379368375,140.19909317880698,161.94068878994253,-1308.9739042794222
271.0972976570024,277.95904724982256,335.474054688645,151.62121356384583,172.8536114482311,-1205.3121011634505
269.4202737182607,241.31884252077504,321.730777859293,139.8586955069053,166.49128595496387,-1078.363076659615
223.6135544467463,253.77725373049327,383.5350339999202,203.5003678438652,194.73748210365946,-1197.4563316118172
226.56654073559656,265.10527508585466,376.801622744692,177.54409283006837,173.75668283823816,-1217.778109668762
233.21580715398537,240.63931337451996,352.5047762916565,158.43024648105967,149.4598529703637,-1109.9160294328444
216.0009353123439,283.87077224555213,336.03279243068124,143.69194986583176,112.29775252444738,-1212.6500933153277
206.54547452071776,270.289137624923,414.5380810632858,169.29224757314458,138.81030299026028,-1267.5870073205747
193.25859213781274,246.56802796992548,379.70081401510265,179.95796116998784,142.95845624102384,-1151.8846126067676
214.68739909469681,262.9036560441045,332.68512630482445,167.85725845668992,167.04031599579307,-1151.4264350472085
230.20265507391207,271.080606137177,271.3522933878295,158.19796274998833,192.630715368759,-1105.4130889714415
246.12052808463767,253.17889005005478,347.5958189946338,173.71280295269986,186.12713956201551,-1138.9508173639897
196.0446127934787,249.44385331047647,383.2572764444104,147.57174760164128,160.63506999052123,-1190.5348418791452
207.34503468842072,264.6908091662472,397.4309295336592,147.5296126585174,178.1781697036545,-1257.5740969871633
188.91934578651086,256.7602019766083,310.9320712872866,149.40902061928267,136.53928043686716,-1115.1716519843515
167.44555932096296,238.95836026039476,344.0201290327915,134.33681347695085,158.40792397656097,-1111.7093898129185
235.35269630661116,261.4347715101557,267.99989830295306,172.11391581824648,136.48389808026457,-1049.886059939684
151.6970446148927,262.45434892522826,346.97326850545994,156.01002230814746,141.2579840838236,-1171.5247319722184
214.35964090953289,294.01086021264996,370.7116216247231,152.87376916266416,168.4643505206652,-1296.66634775801
180.1753964530474,250.58137526438972,302.68994499796867,160.1704365995817,134.46978916787893,-1066.6091633128678
218.00823399905275,291.8584062902781,403.7813188091027,157.88798937312663,153.38325002733797,-1333.3734744311746
235.102655536909,244.24372599480475,302.68354829330565,167.7008880697863,183.3177788200028,-1055.8046772386633
199.60276763553466,261.66484211781255,368.70883175464405,141.04642496339193,170.69551209900095,-1206.751407198754
243.43089525289128,235.15611055318146,327.30713691933084,138.37421734086462,193.8266710206534,-1084.0376454609313
231.62302101107946,239.45127632696057,351.0854508287762,156.64809990147424,238.30690563792268,-1135.25657315641
260.78839509796575,269.5519854851464,340.63543670135783,144.670270324527,137.2348420423689,-1182.1042958603725
220.75896923388746,243.33399613955058,365.26729378868066,154.40646134386486,192.61462170985078,-1148.3700001595566
