V1,V2,V3,V4,V5,V6
-0.016573243253806713,5.30024852238857,4.1044988676201015,6.520128520710398,8.776976604738525,82.47438483523528
0.5989889943117319,5.858506348357223,4.008565128636253,5.251122368655652,6.159297188339045,41.52415061643679
1.255030857124337,7.8648873880604455,5.162397222154152,5.099480522144059,7.432764900000499,73.38823733530847
0.9583363612744287,7.213362396596956,4.538883178732536,5.162420606633737,6.188491181150362,51.45930792241624
0.2775667586946298,5.308759716050309,3.6600670764406344,6.700308753267163,5.982381754005163,37.57439483085094
0.37238279465506763,6.128364132913478,4.592673951445124,5.822850549443304,8.231971464067298,75.0969108879588
0.35194053268948267,4.766920791294208,6.110637077065481,7.114278289123793,5.546628197075688,26.84821536638873
-0.29777814403954306,7.0094035568618445,5.704350099214814,7.099533536491695,7.75797323565251,73.06682539347914
1.718531171277044,6.438360260735542,5.201819771047638,6.396657039311643,6.77684036112625,51.73190057168288
0.5825897084618701,7.163180469732321,4.308511985314939,5.323393512069068,7.048919087035329,62.8308873771343
1.5363645701297266,6.635548562581547,3.222926098039621,3.698931239227327,6.108882834682771,46.14231882218151
-0.20287685602809857,5.298071074819164,4.518956663045743,4.657191813232687,6.737254344861207,44.28839551764472
1.2444128351360266,6.7088971959557675,4.4262943702318225,7.651363044640247,8.411787666779087,84.10841075079733
0.5225557607623632,5.683379555498517,3.901135938850553,4.717478989277243,6.738751096400442,47.14721254600283
-0.007076159468181242,6.137192302350048,3.252080290642575,6.339461546889324,6.241768088235713,46.648964301222804
0.5598184780607561,6.438023630685484,4.575906000194947,6.517473186012607,5.469209612355154,39.001195101140986
0.9075230284145046,7.948387250227073,3.100875494527092,5.828919811088014,6.367332978064414,62.720324345156484
-1.0053257644989322,6.272543568573453,4.833833634869518,5.1594209456486055,6.850178812954401,53.16569621271705
0.6829263462316086,5.50223491985372,5.0986706669105315,6.941509277425321,7.334687290261324,54.46366026689863
0.6075634675659835,4.278256495384223,4.264889050555836,5.243984397613044,7.286458315106674,46.47346084615981
0.3596873180633807,8.090369157564194,4.474608320007912,7.053624882574866,7.6504707673817745,82.1044858282615
-1.1707517415669397,5.6767801666367514,4.140149365359479,6.923053502335273,7.590976895277689,62.54631923812831
-1.501751724680956,6.2334772907826785,4.403744257681716,6.849576037772375,7.815273561318841,70.25957577386785
1.8085368875133732,5.831623001578664,4.143011972835402,6.974408924394711,5.607328811764704,35.79371506649949
-1.2345020753916738,6.673653670769925,3.1331000211486124,7.843753625005928,7.616014151199215,72.45448450338776
-0.3481186380316651,5.914066657518953,5.471582149221139,4.805074167817376,4.008954467738466,23.667622051064022
0.3117238368592267,6.854161105625527,2.821579873743543,6.28003593709942,6.226994319846006,52.35680481559014
-0.2385201209360761,5.0446860762958865,5.342639771028724,6.8039882841094075,6.613477416109955,41.395310786715626
-0.1476577795455738,7.643287213684806,3.441471946327484,6.225942035871038,6.5174038993575385,62.26894447990857
0.1642155554312505,4.821770198937675,5.114886632200454,7.010132036376624,6.712533753658192,41.54533420685174
1.1632354631261812,7.322588559906177,3.875427863377372,6.884734484239665,6.731107246809875,61.00310133558745
0.8022007075068882,5.908767350300283,5.254845474086986,5.808994683719953,6.455057760416025,43.84552449188552
0.8664172143472288,4.558103607101344,3.675926235831602,7.356939527597836,7.968610014290804,61.83041846729514
-1.1343722035115398,5.242435605464106,5.811710305337478,6.878382010980837,7.568163749666691,56.97294858128789
0.19929075374557675,4.915417371099234,2.641790242124695,7.507149469277336,8.874570695777287,84.7497074913324
1.403211662136093,6.686766978565732,4.212143024358843,6.678833911260793,5.869150014053313,44.795852220964086
1.860503470467614,5.8857419453451465,4.39773798679778,6.967412120764151,6.719900467738054,48.233824831599584
-0.0044562942864766475,6.670995090496083,2.1796172588972933,5.13953507566632,7.487671042273261,68.86753404049371
1.780276230907991,7.756541678572454,2.8039846027031867,5.210604908425039,5.182358317003938,48.49502986755677
0.7025125562968431,6.3964402912355975,2.674049204062196,5.019831700926043,7.513685957337536,65.75394055115783
1.7923756512999547,8.634425580421176,3.516188771344549,6.715745014339075,7.50588923486566,85.16261916481449
-0.4878766425673565,6.467488405507585,4.452128941399439,6.785756537882448,5.946608176514588,44.94452394599742
0.06986228442965986,3.866800518296757,3.486275940125927,5.336082679207728,7.218253489126516,44.918472004168926
0.25870575381964844,5.237089654697264,1.0572681043447094,6.254784122045324,6.838123820020261,50.67108394389844
-1.0506668580790606,7.487585638380434,3.967323077660221,3.4396568878469247,7.222663519421341,68.71170128805649
1.0640041132725422,6.519902269368284,2.16047968701438,7.343707513422418,8.35682781551946,84.46113295621404
0.6795329682796694,6.872575465189008,5.94947558861163,7.0434025752817,6.630833935964235,53.56036643420828
1.7115214080191405,5.903910417303433,4.224813349316677,7.255645030062143,6.475095342042184,45.79505056463822
0.3696476746396283,7.8958454475872095,4.125092269471084,6.120787482278769,6.56645836195159,63.91345967241031
0.7384352868383892,5.20373879941343,2.749208727719167,5.504124398068837,6.332410007753459,40.8402007988386
0.6208554423546042,4.974450944583616,5.630657446558395,6.359786348122723,7.247790302207111,48.71567660984481
1.4923911981231377,7.9628963206948855,3.3914556296361447,6.465978926645477,6.080409668850834,59.164539917608
-1.268385006682553,6.054835961631766,5.935124415860968,5.844103403001739,6.505736929913932,46.142851235640464
1.6414535748302033,5.767195205992574,3.5164467156447707,7.0637139908674555,6.624771928489256,47.51696847821294
1.5597871029320147,5.876480506215391,3.7040300536449786,6.190204779118998,6.612303028639185,47.43036943039041
1.5761348542010607,4.993876729422851,2.651563873712009,3.750799659258323,5.991075239122672,34.0304397606825
-0.02020806181432455,7.9867948143174825,5.669858860112331,7.676112487673866,6.50274304457896,63.17602127500338
1.5935282437226512,5.7307671770264905,4.186677154250821,4.822925231395857,6.8823485162602696,48.354209098234506
1.4614297414839756,8.237407337173895,2.935423216113079,5.297474010387285,5.547684988373694,56.38685195129383
0.515931870182623,5.566858640994456,2.469654839269504,5.015994380198336,7.759927405048735,64.33359408183459
-0.20754919568806607,6.557405297219405,4.286418514860352,5.436077829013091,8.54403829574658,85.40449765155978
0.39652913527483175,6.860750290295356,5.027968551422737,6.536399405644012,6.55128810601079,53.51126580790341
-0.21567526220852395,4.625022386570445,4.81048112548185,8.781327200555774,6.320781150158096,37.33540159373889
-0.2024916515512205,6.879841005267531,3.3619457011351015,7.821455402835569,6.957520034488342,62.710855365164804
-0.30935343804461446,5.658695277177424,3.1081906093430236,6.790476303280915,5.092330418157166,33.09518029293954
-0.8527024023410141,7.795144646505107,3.6010646373241872,6.859610481569255,4.817245655514322,48.15976899863056
-0.08443639905850642,5.917189605271208,4.356922228390813,5.042988630991357,7.969627302125841,68.62593817205303
0.5359916816034024,7.02179558974038,3.863080910531487,5.631398065228317,5.068906065394757,40.94197819838804
0.3313551627628494,7.82061776192296,2.8881032102366095,6.630177836651416,3.5778272453163638,41.863820505507576
1.6707016110308412,4.433737725799406,3.440069170197867,5.851188004585005,7.092453514551141,45.1590365703324
0.2725600367515457,5.471532215150524,4.249606189798999,4.970261353740829,7.892715784920408,63.90552546368918
0.6213098835181801,5.97333831835694,4.482740944410995,5.200404410541902,5.341271338309173,33.63018929153142
1.225356632448138,5.7310546150493344,4.530803167759762,5.541327804469426,7.3517336878183075,55.73890114759382
0.14949393492276455,5.628261298868125,5.276556841204494,6.10886238924818,6.478557713304661,42.906756773539875
-1.603402497155223,5.512261310837372,3.0375848930202696,5.622515888325481,5.561322550585853,36.2087585867027
-0.8476905894035489,6.831527487506097,3.4529227253935186,4.455887369993242,5.492241286584432,43.519205708086325
-0.279332949867931,6.88644255485628,3.9755587526654335,6.1370134527410265,5.841323683845291,47.26775662509907
0.7620195466116527,5.484510806157344,3.396325411197089,4.545929982222663,5.876355226781576,36.11817786741187
0.3449679268709612,5.315260900153714,4.391562782740935,6.56357964200782,7.440887044967637,55.8970722119593
1.2534737250974346,6.967174204615447,3.538730584654748,6.379841414564258,7.178319717957405,64.37994199976708
1.6793083050318822,7.303665327805103,4.7917710093143775,5.44623141237949,5.257536149387106,42.583374711825925
0.9594380953825628,5.50581717166942,5.235098127584072,5.090409390455259,7.555614477984168,56.50613275424261
-0.4992377268266788,6.967650044050137,4.098313293356181,6.589482686946987,7.860778411772885,76.54775836920344
1.1319589506316627,7.061722536651875,5.958206210531678,4.851450657463148,7.7167001659876515,69.88041987337554
1.176434297696328,5.313674871746028,1.3401077065505707,7.44681076177751,7.949879668198432,68.8007087905416
2.045729928883399,5.973217249573751,5.5834126121401875,6.229587784717405,6.607881050318285,45.16981110197099
0.6271753590758965,6.633454248205931,4.394809195652004,5.962541378501842,8.063820716974545,75.84905526381296
-1.4136595995374768,5.507479424784127,4.4011216433428215,7.0874861980364425,6.975797546848003,51.71653920648734
0.5528821835264806,5.753071315366246,3.355455385217444,6.362029697037587,5.878713968590816,39.40078099219095
2.183467020600875,6.1288428864341835,4.746006503768655,5.214747692680314,7.532905118767947,60.36765656191372
0.6704727984232106,4.842057273138135,5.477452172354633,6.258709375983575,6.663867835994813,39.61239695039065
2.5361095193831638,6.750801067711381,3.0019831759685625,5.83789710297029,7.321970623309964,64.25271219327742
1.9047827108515847,5.810717412908366,4.570543000171665,5.048815778439684,9.404647701836563,98.03929894009596
0.5331634930583319,6.836264976599326,3.2392329175427093,7.601351260303134,4.676502863730174,38.733868503067214
0.698836283937655,5.444794195984769,3.114858413316399,5.8787731079743715,7.573585772137492,59.96237438050323
0.363796745970263,6.976182201372583,3.4287464455607366,5.357388133771536,7.613958672031459,71.65845529500422
-0.7646342212442538,6.639686195689526,2.8355063926870168,6.233560383739785,6.380926912285554,53.20335376257833
0.3850513090806887,6.498667344636288,4.586204167715649,6.325927152793186,5.653255728407057,41.05430763975127
1.8614458303507568,6.336327965509707,5.556482617380813,4.348426599323762,7.151425972088374,54.17909105116745
0.565258548955172,5.640813607087451,2.8415235802840924,6.439740231693765,6.83394476458257,50.779013988852476
0.40678168529724823,6.3958606353861205,5.638151493416595,5.406273748486087,6.982230189089943,54.11191887134864
0.6610741568002796,7.579326176074108,2.9886876487744916,7.100518131390119,5.390956142018718,50.497071238196774
-0.9671949809083109,7.520829049134344,3.003153925271431,4.78205764980388,6.310379201241327,58.75267363013081
0.3782848794699221,5.8489508786216735,3.556835469867498,6.147811388542078,5.907914686229875,40.06599145287927
-1.727742944385582,5.174034499773875,3.7607622930383946,7.302635734849778,6.357264354095428,42.61517224532226
0.6558360571011914,6.268980537084865,3.3521382244347584,4.9195659783944325,5.644298120067751,39.76511065937346
0.7460898110710152,6.330608760026993,4.358606708031816,8.262762500070274,6.365077897222752,48.78370672632813
2.0149839328891224,5.107203632650987,2.8753225707528896,6.379597668176445,6.8738177994832474,46.7847247068382
0.22593591307361285,6.449421231484862,2.91142303364032,6.054708377557819,6.2753063627910155,49.558675624818285
-1.026544426952231,5.158516214577753,3.993358137851763,5.3789981490200365,6.065623365702416,37.06514404898858
0.5758792817020328,6.797763632008458,3.564070707721023,6.900104063367858,7.103368357211816,62.63595002177862
0.0756302526157876,6.38948869279427,5.485087667052537,6.211508536566684,6.885039091040524,53.6390487113498
-1.06098342664548,5.994609822383551,4.602414469755202,6.1919387589945,6.899205181370751,52.80613967367441
2.3342454729766837,5.834032116098539,3.2980521332428667,5.465267446758178,5.728772018656221,36.623557748422805
0.7010515295422788,6.44537058309643,3.583968528324192,4.568178484922477,5.765006585066288,41.692540914796
-1.8717877629770856,5.882370370854283,3.484788453944243,6.254381863415653,6.495896950656043,48.841024938897334
0.6225660824990648,7.649511821531927,6.674863674771929,5.551785566953418,7.709065594839769,74.76086412123517
-0.05046506263663919,6.978766784326738,2.7002062435891636,6.853692674686135,6.534209614121964,57.98164754144148
0.38926350209156363,6.857891817886117,5.338732612216781,6.322530588519003,8.026278343744313,76.18133871793098
0.4046114930053811,6.834692405934056,3.815229159446574,6.885191963510598,7.744073742444264,73.18935390211232
0.3481563742769293,5.734378360960569,3.588580320850776,5.808212635020463,7.855888758272689,66.48235488714501
-0.02804460323948138,4.155465059091368,4.987260233084626,6.390753428682231,6.233975641503692,31.91242030690791
1.8178434290731258,4.998108284245919,4.1536919115421895,6.697026987390298,5.937807884270812,33.27892362021942
-0.6487824363116272,7.109964358513932,3.444612086529624,6.717541448044939,6.029692515371567,52.55642568236542
0.5857768677644705,6.058265896152894,5.354058611005011,7.130522858559518,7.556052836975885,61.84470171514319
1.6374855830108992,5.776668118623023,4.655336850031568,4.696867213295523,7.531723099466712,57.88559824750088
0.6731645143521465,6.316829803057403,5.624697880542969,4.440081130336804,5.6370498024546,36.615830152935466
1.144757168707824,4.677602657882961,3.1896536520705876,7.318655551748503,4.830025526682685,24.11359794336316
-0.40824615450372725,8.066882986397248,4.115408668580637,4.899903110398836,7.281833287779816,75.48561078859504
1.8016046344818557,7.206862221909898,3.6483225957356913,5.070486089465161,5.164549523343719,42.12027600504999
1.7210944077783221,4.991980074975636,2.556303639698326,7.136128302887111,6.525512242386068,42.54596670244537
-0.7599667510805383,6.207631785288026,4.045176613279925,5.529236803769535,7.776209067655987,68.36825791794465
0.3757449270033358,5.655475883100228,4.246716334908111,6.394760022199399,6.213056813543172,41.13081244122221
1.8325413934786352,6.2886044175476155,4.7941473707625075,4.759688333872523,7.09878432128579,54.592241012588985
1.37605918026971,6.543117810667507,4.483989290302968,6.594856494899446,6.197627018129904,46.66048074828607
0.2630837310873224,5.172678100861022,5.19303279542996,5.250209995066337,6.5271292309856515,39.9878073057322
1.6706556608273548,5.511131263395005,3.6748544070861877,5.9787019292210255,7.031937244041529,50.434077122067144
1.8095008273621986,8.270923038000006,4.99446873935507,6.36517925468704,6.749085911473069,67.87555976598364
0.038505356196883,6.077770453505655,5.081285677173165,6.15543680938082,6.294019218993045,44.17041192583995
-0.29716435294930077,5.36755135400081,4.984684702161988,5.0679257136107365,7.8140627093235,61.407562437035786
-0.26576330129629244,6.279892539547027,3.2942191869998485,4.069385754700847,7.250818316572592,59.74174280176057
1.454597740455229,7.12854007924862,4.888841745980009,5.549488490205819,7.803495953203079,73.6385045107675
-0.02897786271555336,7.37134520907856,2.683507862740644,5.724864995154475,6.3887317661847405,58.752204579662695
1.4902101359162652,6.967664908777481,3.799319327140756,5.970368860836269,5.882597987790434,47.29647430692539
0.5529152006208404,5.559851574316565,4.028028118026675,3.305201499305791,6.359843906309842,40.306026651371354
0.9639866291228155,6.883272097317563,4.1267125225537,6.123136589789284,5.084552393670748,39.509337280049685
-0.5962693592290136,6.32359170388186,4.522840572362524,6.310303339046678,6.1016423903827395,45.15714313687946
-0.29635052933956707,6.151339075108952,4.628221118752006,5.919239799039906,6.351616609987347,46.11189842873368
0.7326129321002943,4.826094042053097,6.275459853181033,6.641796748018607,7.76698919351646,55.672732019185055
0.30163085451458777,5.505541350129582,4.1644291712228325,8.137017164324174,7.123112540685529,53.614992190030215
1.2362630937813108,6.646689587423828,3.631233983715558,7.021906890330373,8.08892805137137,77.73648627933319
0.145639414967253,5.395705934569573,5.825143459074838,7.78785020105591,7.937767813843523,64.15754895023714
0.3272001522246725,4.881155892121471,3.1383138541453692,6.253627230902666,7.194885898695207,50.89650593654355
0.7105851178606786,6.558864586689861,4.295926619615767,5.375975105192069,5.2682474479074095,37.77204701809743
0.926258554218412,6.13977035615142,4.967418074810589,6.685084082834363,8.056470962131812,71.36844235111037
0.9407667066989933,6.187578990931918,4.5740020761934685,6.520715594222787,5.3495802865304825,35.80551758129194
1.3948120541996814,6.022124750135108,5.058229835484144,6.654852021705701,7.497408823433279,60.12662159693404
1.855019542804616,6.577740854474164,3.8918381031641047,6.526319874422131,5.726931130489603,42.46440676831226
1.577544337083069,3.701246311185928,3.0944684782620073,5.705975046017475,7.175771577905774,43.217818542984176
0.3566224288579111,5.974299271769052,3.2165434720043344,5.281022322967187,5.081000126553256,33.48261037498364
-1.4708041084676127,4.677835496441058,3.442096072174769,7.215781904682798,6.077281032299269,36.68480641963005
-0.9731153920863316,6.92116894264179,5.005390134565052,6.7318390384585705,6.789915764161223,58.36913122211024
1.8355920250592677,5.972616120576705,2.8313085164464615,7.671232936222504,7.5470459511175845,63.8256889496335
0.6818053757692409,4.750631096793148,4.761792209425259,4.825763714829074,6.257028043264263,34.12220405330629
0.2993901529363838,7.258901324467837,3.0733033465731983,6.434914737579181,5.526762165080036,48.53922154472207
-0.24654124653643295,5.043776922020555,3.971904210547002,6.730946698078651,7.638117753575903,58.72554322858951
