V0,V1,V2,V3,V4,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10
-2.06397615566171,4.828825094584593,1.8173615304879336,4.439660603180938,5.630052780980967,0,0,0,0,0,0,0,0,0,0,1
-1.4886303374204424,6.314940495108422,2.8098692392000695,8.381425985092765,5.725954699343343,0,0,0,0,0,0,0,0,0,0,1
-2.119932441719136,6.701021114354892,2.800365673849456,7.191606423808083,8.856654540631737,0,0,0,0,0,0,0,0,0,0,1
1.0223551540870957,7.507943301136691,2.9288108865486024,9.058842761165444,6.65426032541539,0,0,0,0,0,0,0,0,0,0,1
-0.03876894925126362,4.878002349572558,3.0788122744811495,6.947934160319955,4.970743609925013,0,0,0,0,0,0,0,0,0,0,1
-0.3867282523843403,0.05605079391668788,2.926142588674068,9.944854975070132,5.7285900305095785,0,0,0,0,0,0,0,0,0,0,1
1.993635007360531,3.028322042466857,4.017110809165972,7.582444728353644,2.359803676256836,0,0,0,0,0,0,0,0,0,0,1
-2.1301431723163535,2.9753718779366563,2.587749791645956,7.5182326810638545,5.534993881976045,0,0,0,0,0,0,0,0,0,0,1
0.7015249636444014,3.3834207884324767,2.7019728062618986,9.097631072152184,3.8842283927362464,0,0,0,0,0,0,0,0,0,0,1
-1.9497650499775898,5.445164882714424,3.731346022614763,5.855502311108402,3.0710813766637903,0,0,0,0,0,0,0,0,0,0,1
-0.020547071148774187,4.380105234075265,2.6160454833855016,6.742331455929032,8.431856991914938,0,0,0,0,0,0,0,0,0,0,1
2.048066165373423,0.14930246603889064,2.8717172133056446,7.557078934734983,5.244359363439496,0,0,0,0,0,0,0,0,0,0,1
3.060676017514258,1.8272575068175247,2.6762983397301063,7.797158239209787,7.851439994389927,0,0,0,0,0,0,0,0,0,0,1
-1.0893568882288076,2.180467287162482,2.4207220416823416,7.409307737409956,5.809527219008332,0,0,0,0,0,0,0,0,0,0,1
-0.026328813073084212,7.867846407536588,2.903076614413182,10.114515024328405,6.105617786170486,0,0,0,0,0,0,0,0,0,0,1
0.7451738650891209,7.84378904981468,1.7358129780534959,7.448789112276255,8.439556668665961,0,0,0,0,0,0,0,0,0,0,1
0.3379868948141461,1.7709507534383069,2.32462611777426,6.128730446365682,8.684826197467986,0,0,0,0,0,0,0,0,0,0,1
-1.9815084037541988,3.034929657378209,2.6112292009253744,5.868060414305354,6.328985686575776,0,0,0,0,0,0,0,0,0,0,1
3.4468807471657184,3.447250023294805,3.004441882435536,7.529097591905511,8.379418725874014,0,0,0,0,0,0,0,0,0,0,1
0.34768376478338253,4.156104966690726,2.3549780798668,10.181748559754727,6.682936991337999,0,0,0,0,0,0,0,0,0,0,1
3.2875608410790034,4.5912227839009025,2.4157639742267683,7.354766269354622,7.852980420332155,0,0,0,0,0,0,0,0,0,0,1
0.9985633200721593,4.729633945780361,2.9677825237034647,6.021206253411771,6.9494723461253605,0,0,0,0,0,0,0,0,0,0,1
2.4778963688993834,3.5145291122008,3.4729023053836934,7.0877979405079765,6.826589623920676,0,0,0,0,0,0,0,0,0,0,1
0.949958472781827,5.076413661625686,2.356944494002401,6.02365104291689,7.449518011289239,0,0,0,0,0,0,0,0,0,0,1
0.669427391596506,1.1358302478037228,3.5495184207712818,6.027927210728994,8.178926954910624,0,0,0,0,0,0,0,0,0,0,1
-0.017630266403660166,4.1904173042710315,2.7299578609114454,6.33607449522853,7.705918642422229,0,0,0,0,0,0,0,0,0,0,1
0.15426580431599313,4.95935242356234,3.2367009710289736,6.124102216476396,5.697986944172797,0,0,0,0,0,0,0,0,0,0,1
0.7713339299369438,3.8171169599814414,3.1628782941645763,7.924276567584741,3.8187811696752587,0,0,0,0,0,0,0,0,0,0,1
-2.3064283026961254,0.4105682054244908,3.202622021263474,7.9838601204791555,6.6201555435378765,0,0,0,0,0,0,0,0,0,0,1
-0.14438569257014056,5.000377276924261,3.4758542419027374,10.598629018072147,5.131617638162611,0,0,0,0,0,0,0,0,0,0,1
1.2756272544359906,4.522902635013837,3.6234230828889036,5.6080422306962525,7.032063950087812,0,0,0,0,0,0,0,0,0,0,1
0.9385993312885137,6.84021575456541,2.6709026669524563,7.727316020231437,3.6006127065842612,0,0,0,0,0,0,0,0,0,0,1
-2.3385060614843876,3.736221822513007,1.9152658310754633,5.7732150441972365,7.5254927752863345,0,0,0,0,0,0,0,0,0,0,1
1.5070677877456822,1.7919104712442655,2.2612187190828275,6.389059612321677,9.307493226867765,0,0,0,0,0,0,0,0,0,0,1
-0.3230910290060147,1.385462178510378,3.930111298961082,6.455324044900712,5.039093264321946,0,0,0,0,0,0,0,0,0,0,1
2.64151510228577,2.5612679166129793,2.737705316003616,7.6568805370891955,6.718117226962167,0,0,0,0,0,0,0,0,0,0,1
1.8839191566431222,3.925934917213192,1.632512323057303,8.192800724924853,6.164722182116728,0,0,0,0,0,0,0,0,0,0,1
1.8402895863039705,3.1686213151753506,2.7999012668300707,7.400219118064531,6.105475446314667,0,0,0,0,0,0,0,0,0,0,1
-0.15675362990976327,3.7090668155629545,2.396293852611402,10.444885134055834,8.215557843363758,0,0,0,0,0,0,0,0,0,0,1
3.389749192118193,3.6427153551683267,2.4961909976793883,6.6800219806812855,5.973030494456349,0,0,0,0,0,0,0,0,0,0,1
2.028282859768881,5.570595976676666,2.121378040777138,6.380302496239348,5.1458236278954175,0,0,0,0,0,0,0,0,0,0,1
0.015129480576021481,4.968123485721677,2.6214266866345572,6.813499144909018,5.8608593562468645,0,0,0,0,0,0,0,0,0,0,1
-0.49317519485082406,4.178281896477619,3.2569990856390945,6.185414499011221,5.624073818362577,0,0,0,0,0,0,0,0,0,0,1
-1.9125640980349599,3.9715588285941035,2.6891351759015008,7.885597985662019,9.372088136198727,0,0,0,0,0,0,0,0,0,0,1
-1.835782120066117,3.220206047276426,1.1460715750921093,7.627775888071244,2.60087336793617,0,0,0,0,0,0,0,0,0,0,1
0.9738453104961475,5.194192454878002,2.9555393847703755,8.69285820128663,5.050314001434465,0,0,0,0,0,0,0,0,0,0,1
-1.4934890689059204,4.81779587128632,3.467842091771421,7.792261429396145,8.241890445622676,0,0,0,0,0,0,0,0,0,0,1
0.8536957072723268,3.2188681999576816,2.040297170607564,7.800562299625179,4.915295508668229,0,0,0,0,0,0,0,0,0,0,1
-0.08988399897925003,4.925449426320302,2.5937241717783746,6.845062113788377,5.91704677291076,0,0,0,0,0,0,0,0,0,0,1
-0.9497317382518422,3.7226550512662384,2.7781677888801193,7.617628925054668,6.726705177185909,0,0,0,0,0,0,0,0,0,0,1
1.402111978559954,3.500852746107569,2.988227320462629,7.589611022435522,5.5912072930731656,0,0,0,0,0,0,0,0,0,0,1
1.257068173544401,3.5109242890974444,2.055537530805466,5.2044279191831855,8.266562300258862,0,0,0,0,0,0,0,0,0,0,1
0.319410751480229,3.6526406007353582,2.5308245898876063,7.492679615977864,8.113915268065576,0,0,0,0,0,0,0,0,0,0,1
-2.3233269797948006,3.1766031133448496,3.1344815783458797,3.7233092701091675,3.42677223003223,0,0,0,0,0,0,0,0,0,0,1
-0.21336464851612202,1.2392047153671162,2.7875747808679936,7.372233414940224,8.827141776187467,0,0,0,0,0,0,0,0,0,0,1
0.43671733584240774,4.223024432909871,2.6552278318464233,9.681167789691965,6.961579300857899,0,0,0,0,0,0,0,0,0,0,1
1.562759353826972,2.7554578058206367,2.400323187183832,6.913663450281892,4.186860807527058,0,0,0,0,0,0,0,0,0,0,1
-0.7333472319187415,1.9015264183645013,3.7698507694008128,9.409642589589218,5.924254830128999,0,0,0,0,0,0,0,0,0,0,1
0.20601054031523747,4.0656829267903,3.4726245003610416,10.301043005885825,7.235817358941141,0,0,0,0,0,0,0,0,0,0,1
3.263225104604932,1.5131910632516181,2.561877426860933,3.828242028269972,6.231529610141973,0,0,0,0,0,0,0,0,0,0,1
-1.0339380183954636,6.804152434217215,1.8281074105526616,6.730245130359722,5.541180688516696,0,0,0,0,0,0,0,0,0,0,1
-0.31364116407212483,3.4712025261265604,3.4713518974907407,4.319892719443292,3.9389542415194025,0,0,0,0,0,0,0,0,0,0,1
-1.254715506765196,6.263986311230559,4.0742498995813925,5.933573081357239,6.84656400308633,0,0,0,0,0,0,0,0,0,0,1
2.851209972902938,6.974374319042017,2.809863994617201,7.981749777247906,6.285889562695998,0,0,0,0,0,0,0,0,0,0,1
2.8428848195926877,3.454973544964568,3.1448774786098475,8.612191061277247,6.811884597844529,0,0,0,0,0,0,0,0,0,0,1
-1.47834299422636,2.222074905109869,3.1997672379897337,7.437255582657295,7.3267090128860035,0,0,0,0,0,0,0,0,0,0,1
0.45380855960701943,3.170191449610013,2.3263415937090253,7.080667746268135,6.317657540310633,0,0,0,0,0,0,0,0,0,0,1
0.35526590506380973,8.57410275454409,2.8786418950086397,9.279882607664206,5.590828307410835,0,0,0,0,0,0,0,0,0,0,1
2.4982861601311925,3.473604407764222,2.5661988891229375,6.826014016731454,7.399639095209757,0,0,0,0,0,0,0,0,0,0,1
1.1412803392461646,2.2234402259088712,1.5028092685720595,8.002348476080204,9.795144762008322,0,0,0,0,0,0,0,0,0,0,1
0.5219658949256915,4.591801946361007,2.751741975383384,6.280383788498442,7.125849861117504,0,0,0,0,0,0,0,0,0,0,1
0.754050704127465,1.8431412865621963,2.93547707710117,11.663848257562087,5.026658981138123,0,0,0,0,0,0,0,0,0,0,1
0.7379349493908585,3.7440087613046775,3.1186448476389605,7.663224943263692,5.6661100706458125,0,0,0,0,0,0,0,0,0,0,1
-0.09447973181632219,2.383219849105447,3.1830316237354803,6.912848105805047,6.275041150034769,0,0,0,0,0,0,0,0,0,0,1
3.0027034248114934,4.230598775563448,2.3982159302058736,8.94641347456747,5.2166085434198,0,0,0,0,0,0,0,0,0,0,1
0.3817801192022694,5.26344959315034,2.8702449784183224,7.439024212329428,4.344624381608033,0,0,0,0,0,0,0,0,0,0,1
-0.82719537282463,4.110752608927457,3.153969675362958,6.210359547232123,6.278758500425375,0,0,0,0,0,0,0,0,0,0,1
1.6019590096473548,3.5915493341174947,2.867407848404752,6.0647442290983005,5.893234690036026,0,0,0,0,0,0,0,0,0,0,1
1.0130923546655035,4.778951337280238,2.1874635041470416,6.479671824774291,3.3556168511308564,0,0,0,0,0,0,0,0,0,0,1
3.209645075165467,4.08296296106382,2.9882218105235814,8.007138587262578,5.096581504702525,0,0,0,0,0,0,0,0,0,0,1
1.9812506109899817,-0.8062363845352527,1.9517944421090405,8.434520874243802,7.310016745041199,0,0,0,0,0,0,0,0,0,0,1
1.9886085253870731,7.199906429514323,1.9132608422496111,6.9567872957685175,7.365375942973836,0,0,0,0,0,0,0,0,0,0,1
-1.0315509527761917,2.958903533168018,2.2478765745287053,8.15995992133442,4.966309634976568,0,0,0,0,0,0,0,0,0,0,1
5.771579804249235,4.896215840820289,2.4811255018544633,9.474272367320339,6.856003364039894,0,0,0,0,0,0,0,0,0,0,1
4.176581704806388,1.6836710060465991,3.7507169164919936,5.08632360750722,6.659236973687188,0,0,0,0,0,0,0,0,0,0,1
0.8624700704628046,4.3121312380787336,3.1058511415723262,9.04233850513991,5.409847895631218,0,0,0,0,0,0,0,0,0,0,1
3.5131556781481237,3.872952006122755,2.3234428209655977,5.687892241144037,5.643125102116896,0,0,0,0,0,0,0,0,0,0,1
-0.5120080719374795,4.740984182950037,2.585455924186896,7.536365710883956,8.438277460464102,0,0,0,0,0,0,0,0,0,0,1
0.35671270861322235,3.8423741763626005,2.209099226270144,10.758002567180835,7.159904835843575,0,0,0,0,0,0,0,0,0,0,1
0.30465816125872724,6.216997556438699,2.9512288330727134,5.4272679086964795,6.894299284748693,0,0,0,0,0,0,0,0,0,0,1
0.16949811502303536,2.319238801080217,3.022634054557258,8.851617607964709,7.902644104775449,0,0,0,0,0,0,0,0,0,0,1
-1.4472359873309548,7.002994902078432,1.773965009667621,7.114703504532553,4.959833819551533,0,0,0,0,0,0,0,0,0,0,1
-1.359677706010812,4.584343825475807,3.69535753705944,7.299860323266379,3.710602207882876,0,0,0,0,0,0,0,0,0,0,1
0.7940923440056031,3.37461819296516,3.0088544929173335,6.557444712378521,6.82583609217508,0,0,0,0,0,0,0,0,0,0,1
0.1414190898156985,3.7537608311919084,2.8299875485488832,7.941333144079692,4.916813189854583,0,0,0,0,0,0,0,0,0,0,1
0.989658319432323,5.666081920151705,2.746536938348864,5.590485796499387,2.8196549333934198,0,0,0,0,0,0,0,0,0,0,1
3.5271250694775316,4.741898355641645,2.5023583973930563,4.150214523539493,2.3619085873377346,0,0,0,0,0,0,0,0,0,0,1
-0.5659623314632045,3.7186981908089503,2.49621722388344,5.788655134195098,6.282530630379322,0,0,0,0,0,0,0,0,0,0,1
2.0881833618695476,2.9857932445895043,3.136112923593881,6.3629508176189224,8.825680527156992,0,0,0,0,0,0,0,0,0,0,1
-2.835746737651963,5.0717724527150585,2.9727637765314308,7.742726548342336,5.7402328931612665,0,0,0,0,0,0,0,0,0,0,1
-0.9685834496898966,5.46132092537027,1.3727063589484727,6.953296426784343,7.074575423898468,0,0,0,0,0,0,0,0,0,0,1
2.437305785759966,3.154889183371354,3.4226567667967402,7.978641977664574,4.259604912790626,0,0,0,0,0,0,0,0,0,0,1
1.9206296916443397,6.393435361700337,2.643904685259119,9.418885505845747,4.987063132371295,0,0,0,0,0,0,0,0,0,0,1
0.12294592835296358,3.873446076331443,1.6070466474261456,7.579925622374509,5.983838629726222,0,0,0,0,0,0,0,0,0,0,1
1.716059511905639,0.9714163498969124,2.4560175365284014,9.367110620737066,4.918904737179972,0,0,0,0,0,0,0,0,0,0,1
-0.22137492911075918,6.6097299965829155,3.195320784473722,4.716002447966037,7.251180591982306,0,0,0,0,0,0,0,0,0,0,1
-1.5526361070399646,5.778754515746885,3.663718963741394,5.198956702249189,6.353570820472337,0,0,0,0,0,0,0,0,0,0,1
2.4965603244398005,4.1445443224998115,2.771630428447333,5.645325969009333,3.4759305937084743,0,0,0,0,0,0,0,0,0,0,1
-2.732477202208795,2.7849077891223883,2.2539657961718285,3.812693513941073,6.141629670047337,0,0,0,0,0,0,0,0,0,0,1
1.83416317110506,4.528074684773894,2.814601723734871,5.9172036205205085,7.741739296903306,0,0,0,0,0,0,0,0,0,0,1
2.0171613685590186,3.81454339152856,3.046623987870438,7.73122924722999,5.7600510004709315,0,0,0,0,0,0,0,0,0,0,1
3.1442776035158895,6.57448968999617,3.340311300456129,4.923177300343224,6.648389687610643,0,0,0,0,0,0,0,0,0,0,1
0.6916800380386329,4.797040548450491,1.9228295174206562,4.009633933446375,8.923459782743711,0,0,0,0,0,0,0,0,0,0,1
-0.7702542463495674,2.674084510750439,1.609136249343995,6.366985935890112,7.3705415273587125,0,0,0,0,0,0,0,0,0,0,1
0.02258838788400641,5.686135311148729,3.2220744751851846,5.043793228130236,3.778593336442305,0,0,0,0,0,0,0,0,0,0,1
-2.3570821147819783,2.9664463105690224,3.6017795669522243,7.093273492209822,8.263784113980819,0,0,0,0,0,0,0,0,0,0,1
-1.4566404304537452,2.9297889197643694,2.4990721252061587,9.412597210098271,5.70892880005387,0,0,0,0,0,0,0,0,0,0,1
2.530659857298722,5.4432743558816155,3.138709078443581,7.698727952475685,6.5145217358108845,0,0,0,0,0,0,0,0,0,0,1
0.02038902505719309,5.414451395263505,2.6016910307594747,7.229216237470649,6.504409286821529,0,0,0,0,0,0,0,0,0,0,1
-0.08802269718310263,3.3340506111505874,3.6395177643244505,7.276060364091991,9.511602520599634,0,0,0,0,0,0,0,0,0,0,1
-0.6147614117173059,2.7410245765178236,3.363940533332422,5.186281614341941,5.6599258832852035,0,0,0,0,0,0,0,0,0,0,1
-1.027358280862465,3.248865708013765,2.894172299146532,4.91025695693056,3.7664748583195786,0,0,0,0,0,0,0,0,0,0,1
1.5400049995003426,5.008684152348135,2.718091476664199,7.215654532672881,4.733150695149307,0,0,0,0,0,0,0,0,0,0,1
0.9294108102951435,2.3984964567091556,2.8043181103225994,6.630548866116518,4.2929222985877225,0,0,0,0,0,0,0,0,0,0,1
3.7503726553407852,3.409122913148924,2.97584933448994,6.578285472100089,7.008181348253782,0,0,0,0,0,0,0,0,0,0,1
-0.5094411085666934,2.5561397125991725,3.1212863764459,6.0726754197981,5.787565084222991,0,0,0,0,0,0,0,0,0,0,1
1.1309459128401043,2.8643886029874084,2.0530840660838496,7.426609681092892,6.61470520163346,0,0,0,0,0,0,0,0,0,0,1
-0.7612415055400619,0.8925936363100115,2.796325793196972,5.236582646226944,6.135152607156004,0,0,0,0,0,0,0,0,0,0,1
2.1802868801614093,3.2126681926204106,3.04087922715604,11.734398119553667,6.008016319808463,0,0,0,0,0,0,0,0,0,0,1
0.9365534054403433,3.543120581508559,2.399240466379895,5.5821719962954575,8.97414693849899,0,0,0,0,0,0,0,0,0,0,1
1.144306745714289,2.1134656044572786,2.1399492980000825,5.864562744063035,3.1299305062348615,0,0,0,0,0,0,0,0,0,0,1
0.2877681388802442,4.962575583848945,1.520906588934094,6.629210353907985,8.6868265240401,0,0,0,0,0,0,0,0,0,0,1
2.561744397042373,3.341219215710667,3.3312515722327394,7.567846469580735,2.0056825728508008,0,0,0,0,0,0,0,0,0,0,1
1.2450672949941808,2.711880643353047,2.8870448816197216,7.523910173402128,5.160962739716656,0,0,0,0,0,0,0,0,0,0,1
1.0860895265925625,5.211207544637945,3.1268740199004337,9.954761749136043,5.1399157163370734,0,0,0,0,0,0,0,0,0,0,1
2.600537744599017,2.853797561943907,3.115884461826582,6.716727323140428,4.568915382812714,0,0,0,0,0,0,0,0,0,0,1
2.1723390217349854,2.499474318823723,2.1331345136511413,4.710809538150432,6.3904230031176485,0,0,0,0,0,0,0,0,0,0,1
3.82991381700505,6.118972607126825,2.6355315473317105,5.820188605823046,7.768684076076106,0,0,0,0,0,0,0,0,0,0,1
1.502969351039966,3.7624346900096084,3.8569891617397243,6.463935844288763,4.3435033189851975,0,0,0,0,0,0,0,0,0,0,1
2.0486637126068934,5.034652932377328,2.4913498666162948,4.101590326219456,6.886642103382284,0,0,0,0,0,0,0,0,0,0,1
-0.28519445904264673,5.5650272200574635,2.5561646317204043,8.573841707664094,5.694238771917941,0,0,0,0,0,0,0,0,0,0,1
2.101638861851643,5.302453947639466,3.298404823791752,8.165776044042829,7.535745903319438,0,0,0,0,0,0,0,0,0,0,1
-0.8116973382813784,2.0003628743818487,3.2022564840847205,10.83658001100494,6.609886311187298,0,0,0,0,0,0,0,0,0,0,1
3.396858567338,4.261872089834301,3.8718569450743434,10.044944101729001,9.600991645034064,0,0,0,0,0,0,0,0,0,0,1
-1.321168748386151,2.899401619480214,3.961883992348066,7.253019277425775,6.4423748874584446,0,0,0,0,0,0,0,0,0,0,1
1.0512488944721012,2.4952597327851866,3.1013009123985276,8.017817491967024,6.761007400177372,0,0,0,0,0,0,0,0,0,0,1
-0.4359115722939242,6.182960033747937,2.605686620219694,8.31415640208802,7.759322785255211,0,0,0,0,0,0,0,0,0,0,1
1.1074378917777337,5.624426631081862,2.1990782804750513,7.8571560733794445,6.0900566765894055,0,0,0,0,0,0,0,0,0,0,1
1.8846094323976594,7.9528885629697985,2.5159831370967956,8.491572799952966,6.6752465954476445,0,0,0,0,0,0,0,0,0,0,1
-0.08605934231160561,3.2912415553584538,2.3933265885013078,6.237316019557768,8.507923692542729,0,0,0,0,0,0,0,0,0,0,1
1.4490100207424912,4.6572350162603104,2.5071413776798166,7.700067316115392,9.363201665458863,0,0,0,0,0,0,0,0,0,0,1
2.3815062903231308,2.1540184666802302,2.388079436708777,5.474185610368946,6.639500517004744,0,0,0,0,0,0,0,0,0,0,1
-1.988018576692692,4.001209457022467,2.247243466968006,6.668064668676916,5.829438558702937,0,0,0,0,0,0,0,0,0,0,1
1.3088990457489846,4.761232449030387,2.7967151829665187,7.672077190153795,7.637133643020236,0,0,0,0,0,0,0,0,0,0,1
1.3488541600521917,3.53613438558152,2.3404329317146826,6.779948049223617,5.276343830270187,0,0,0,0,0,0,0,0,0,0,1
0.02636084457544008,2.2665587358866066,3.1806101569652543,9.47922126833877,3.2089468208740786,0,0,0,0,0,0,0,0,0,0,1
-0.02119602792586006,4.798996753713736,2.6109978887339307,4.1599494354387385,3.801678160104166,0,0,0,0,0,0,0,0,0,0,1
0.9073697834933687,3.1985282196842686,1.9187495834597734,2.9320538678611294,5.711985430432726,0,0,0,0,0,0,0,0,0,0,1
1.703502422293762,5.6186122440406745,3.0257219996139644,6.467891041013172,5.108076490680419,0,0,0,0,0,0,0,0,0,0,1
0.6598447824631797,4.226870557960691,1.4957837452540057,6.076775207574423,3.4350919225025924,0,0,0,0,0,0,0,0,0,0,1
4.536514323190826,4.464182423272389,2.8857387294316648,8.127399086680208,4.065375715652703,0,0,0,0,0,0,0,0,0,0,1
0.016569493644237432,2.5158134394439613,2.7085454406685354,5.757426243846362,7.041258731013096,0,0,0,0,0,0,0,0,0,0,1
-3.2289452849965175,2.2817647147602913,3.4237340023524014,7.331700106371413,10.678861807886994,0,0,0,0,0,0,0,0,0,0,1
0.8084193322490048,6.702720643692687,2.5409358453291073,4.028445587669003,4.462398455903011,0,0,0,0,0,0,0,0,0,0,1
0.7065142806697354,2.8744052284549664,3.8764924832630427,9.924698096708884,6.500251202254934,0,0,0,0,0,0,0,0,0,0,1
1.932007167707251,3.9700796304280797,2.8926271729003594,6.160701764808016,6.247221052936771,0,0,0,0,0,0,0,0,0,0,1
0.7476874329748424,3.2659102427090536,2.0785693701526062,7.146235873523904,2.4483616762934237,0,0,0,0,0,0,0,0,0,0,1
2.6368174289593695,4.658970258533014,3.3742963455275374,7.295024940602543,3.0395044094792123,0,0,0,0,0,0,0,0,0,0,1
0.5387060854478856,0.9482190911152935,2.0684290783469086,4.512011483430857,8.26890791645673,0,0,0,0,0,0,0,0,0,0,1
-1.4190837459499228,3.4733321935929973,2.9065663711003054,7.482186944767951,7.855785308205449,0,0,0,0,0,0,0,0,0,0,1
1.5167274301165545,4.5626289727958165,1.4402745967013988,7.025512053641428,4.78490840135437,0,0,0,0,0,0,0,0,0,0,1
1.314217894973564,4.263775927486474,2.4138432552573286,6.3997185012470545,5.793401396961874,0,0,0,0,0,0,0,0,0,0,1
-1.7154997186783851,4.684851667063193,2.065650103318601,8.226372939182369,5.125258371217309,0,0,0,0,0,0,0,0,0,0,1
1.312988477511657,3.5363327444620385,2.5698453470863445,7.682336196557651,4.7499123339497995,0,0,0,0,0,0,0,0,0,0,1
1.5982155735013963,3.783650983894801,2.678043468831535,5.815654638799808,8.414734018887213,0,0,0,0,0,0,0,0,0,0,1
0.2955964094749367,2.9190818503964877,3.6324769853964125,5.451855772012728,8.15422219735051,0,0,0,0,0,0,0,0,0,0,1
0.8774553608055369,3.475347267954783,2.7002278193256672,7.815600161796783,7.0803399542482275,0,0,0,0,0,0,0,0,0,0,1
-1.172136097582562,3.5656398482768807,2.603872286095687,5.44157781028623,6.035503628499044,0,0,0,0,0,0,0,0,0,0,1
0.05398703243523495,2.9591009563657282,2.6846636789409684,7.090948267713982,2.847585568234181,0,0,0,0,0,0,0,0,0,0,1
-3.4566030593872226,4.099479570535821,2.2821058478802128,7.31773069234881,8.86275513260687,0,0,0,0,0,0,0,0,0,0,1
0.8409874914342503,2.6001980750818987,2.110389525873314,9.516996983699768,5.1115730626351334,0,0,0,0,0,0,0,0,0,0,1
0.49267966040169386,2.7064920987097976,2.2004988245517385,7.254479856384493,4.024067267891962,0,0,0,0,0,0,0,0,0,0,1
-1.5972267448410093,6.18716247555391,3.530196698626416,7.8776306908986715,5.741854467539905,0,0,0,0,0,0,0,0,0,0,1
-0.713308886903057,6.075767542209027,2.9180711688327388,5.434149007234255,6.271514305687956,0,0,0,0,0,0,0,0,0,0,1
0.3321869882793512,3.017918114999796,1.5324933057980006,4.8845859355934245,6.601601030172742,0,0,0,0,0,0,0,0,0,0,1
0.3550200094443031,3.1224577699117972,2.597219997734039,9.697442074199724,5.341259364136436,0,0,0,0,0,0,0,0,0,0,1
-0.17160395572038745,3.1069162281982248,3.1184502967918357,8.331700178617954,7.242183232640815,0,0,0,0,0,0,0,0,0,0,1
