V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
176.85989772022398,380.5213383163766,164.11051089932556,288.3340274766731,16.849215363072634,-9.163551082904842,-19.527437158914733,2.859351359906924,18.515404514395986,268.07006371431163
183.70112617608777,409.33332460131015,161.8472414283206,334.39943791502094,12.48478509621129,-6.889643879363623,-12.660983193600341,3.717241860766377,12.04665991508677,299.7414316899195
190.0939865281359,454.26209715842487,166.64369682604942,292.4249443318324,11.40396212320685,-6.972333297261067,-14.069631496282334,7.368039238078449,8.581645708636257,298.7031939251011
184.50233371995495,415.0290863424536,148.316280868352,317.2071112008758,17.504154104845863,-8.887120566492941,-17.940355700066707,3.006011554843755,16.938664615965205,301.9736008576639
186.88595345996205,398.6069794671077,161.32087447826697,330.73114001908345,7.627837699227153,-5.473065234460919,-14.514417435754112,1.5641196756051623,11.718473778461284,301.98503801260404
192.72777534207526,417.7077894040635,157.10761514734747,327.2795087858418,5.817639412285182,-3.4177193416837786,-8.38631959327919,2.743056381597699,5.153184779236441,320.3775605963919
182.5939501861074,396.1160553518903,148.2694380327326,329.5554718993971,13.06720963395831,-8.6134548000195,-17.635397664766487,3.4496163099240404,15.060676445111707,297.7485734090032
180.28847611159387,474.31403695663334,149.5466395216269,259.7186246099317,17.93676235463385,-10.840476373873951,-24.205599304244867,-1.8250436353478352,22.67044746946385,289.09987785801394
188.50933832851143,429.20067915126646,155.8825680824573,365.0606872399925,16.35591654409673,-8.694756367304295,-20.856818017181844,0.9662460429262643,15.114550844742611,321.96831327649375
185.2174051614251,431.40302085462764,155.76545475751507,338.3124020790323,7.575711990904688,-5.816525713968522,-14.075350206079953,-3.625028613716892,10.744800982383952,321.56235344556455
192.23532118591712,380.81965475905474,166.3967884573612,348.1191742907524,11.509729540290204,-6.578792750479067,-12.791047774462898,4.830101962540189,8.26963909194625,304.7691381260012
187.24810709309284,353.0672817517164,154.2487109881385,345.40606170275413,7.6276264169212045,-6.182175187591826,-11.549595159504202,1.9976313207616467,10.354872513654167,291.9726395088427
188.56356067962898,400.06417983642154,156.59398441138825,350.1514313062528,13.593695266242255,-7.195389857671855,-14.15759516376217,1.500103295510655,19.045829993648066,301.52735619940694
177.12041617132041,420.35523202621124,165.47170515347517,335.4925995824288,13.421992398316986,-5.963702736609839,-13.762879419303804,3.4165803972440467,14.435499893965972,308.26134509702695
189.0303775420321,425.8780285280398,149.05832853008474,322.7906747207879,14.041045722754077,-8.67427385381427,-18.081112192666616,0.9963850267860623,17.65542714407095,298.59310787882214
190.49412456871008,439.6300456389686,175.43706870292613,309.93830194239587,6.982810480138959,-4.312137622328748,-10.750813280403085,-2.4747829859036488,6.81670779409246,317.1600690358447
180.23551401027035,379.05057033497627,161.01906942477245,296.78903198380567,13.746064162641755,-6.685741446245827,-13.793874462506693,5.420281264412809,7.648046122042532,291.01109207080106
189.2373355420797,378.3644278373371,150.47065704200648,322.19392566285865,20.03666256516623,-10.106319442210545,-21.848178631748674,0.46771986147747313,20.037166621458013,280.68374251443777
187.59461898658654,409.1403772437289,162.62698812738014,335.19786185115777,23.096406044336995,-14.37946344783754,-32.843592741361654,1.8331531436123254,28.352290579577947,296.2649529177573
187.73778078878158,404.2925215356801,144.08388184248327,306.6437978170732,12.350263047725495,-7.174582470572556,-15.576837801717357,2.7191754166133686,16.538339090340102,282.57542337862037
185.0156106020429,435.13682814284965,158.33863058939323,294.8857284395466,6.481655568375409,-3.642696954868993,-7.869381614552899,6.70145772549883,11.378288771683799,299.71133178564907
181.3756576685329,472.52989674985645,153.64088270572137,266.5805104871606,17.35431969978442,-7.799948027424186,-16.154564546268197,2.136782051414495,17.960152442262952,285.33040958542716
186.16934155344163,462.489168739304,153.6953877014472,303.1864250287948,5.9020961696616565,-4.5083086964154795,-12.178738802075214,-4.046661453304484,9.920029069837025,315.13861683298836
187.75310737354422,433.4506412123097,175.08370363595455,341.4202359951185,8.665434014681525,-5.301092501875434,-11.356923462904284,0.3533525163647451,14.22509287197564,320.4441205739155
185.98710749464072,391.36448224857986,178.54662740934904,324.7996382324072,10.433517689746115,-6.522292960734632,-16.377763787168753,2.0601055418987495,10.138437871264038,304.65321624835343
181.03804918473705,386.2985946981796,162.9097553005412,294.6615028296162,8.521893643958993,-4.67805862447041,-9.085092461454053,-0.39973690617342994,7.959630692715338,284.5954807908296
184.7066913583049,440.24868603009514,155.18024330549812,300.9185201012212,16.48889894845929,-7.170910344058944,-15.413941201673032,0.595037149219868,18.29728350536018,294.39516533248405
187.0264650371462,454.2750838328968,163.35825507714014,343.6771007247931,5.157808692358667,-4.134224384072745,-9.18642015434773,1.741382514531562,4.968702032518468,328.4717520418389
179.06381190463102,350.2681074701668,154.76706456974927,322.09961882245165,15.05897153795867,-8.237675428297862,-16.847378481735717,0.42261427230039983,17.297558329750537,283.7238672332121
186.2861378484193,425.74656814087245,169.30176678986987,303.6282336314783,16.750808825379814,-8.780214160506894,-16.022913682280382,5.389049874146698,17.8604298739893,291.82818196367293
182.04402730204464,408.4249434552985,158.66781635743834,308.49250528412546,6.048921701496715,-0.27282915448919454,1.0047509018438623,-3.775307730338485,3.6556079517068825,296.5439268877021
183.30340522260403,401.2975938351958,157.22328492807912,296.1810573341302,14.912941666514861,-9.765012236882006,-22.777418123433574,3.232540862827323,15.920563646099067,283.85717697202955
190.27397656293383,428.790416236176,161.82897703367624,281.255744287584,5.6648453807505215,-3.0817854064006847,-6.287206556507453,0.9123560027998205,4.4443725160388645,302.7696165865027
181.29426577499333,444.6746166256538,166.0483505506756,362.5324610279691,9.933207783067155,-5.38214409363044,-10.68642111455989,1.2670921783865479,13.220858170980016,329.16814546063443
183.49123980610753,433.5834684873461,157.36890127141885,356.2666393659072,16.602915546752186,-8.457863945178527,-16.420846642056013,1.3565663033867554,18.28858724887612,312.06569639385344
189.19999097261527,457.28789740174113,169.2830384592518,322.95023050689116,18.147221103830574,-9.39031875788284,-20.74306009576271,7.134820083885675,16.276537351130177,309.0236927175351
183.4251781145827,396.93154684816034,160.24436530301796,384.6391464861588,16.625119131145137,-10.34930456037643,-22.203132939169272,4.619156126439659,17.54356993049024,320.3726263525955
186.17132887825343,325.7725779933365,160.26350895690206,327.8127554400831,8.445607713780124,-4.610147052244807,-10.315499080775133,5.462494545981315,12.44439359239864,277.4100378037183
190.2388812814705,398.0954834885103,165.61768781731664,271.65699187698715,8.962875173354114,-3.76098116215377,-8.856219683781507,3.299318325686144,9.410388014030191,281.1644376903677
180.80864579545909,483.2479266857326,158.35125482838245,372.4675226061745,9.368895668853376,-4.496560348933649,-11.102312042668693,-0.020055258879667193,6.9597876482570005,352.1451411105115
183.82999552455007,426.9068634939802,171.15253400202855,341.50433170675655,10.289092950742607,-6.633123291754037,-14.749387412194118,2.029374711562877,13.115272221091166,310.3250652707745
185.82812398652072,389.13663381149854,166.2038143068308,279.62436772326515,21.123807637569897,-11.209637753238951,-24.891968886787403,-0.02708493232327669,29.892325369227102,274.0191891467871
189.70254283608028,404.6571497708467,157.51593127397865,377.8406301786112,9.22778709296696,-6.754494336391327,-13.793727322252382,-0.011048736057593045,13.887211233035515,326.2346359318537
185.85266055133235,400.27753090731983,170.0116946691758,322.6664278764994,10.224832350012171,-3.761559284964534,-9.344377983269666,0.12006851662255191,13.011054729511105,307.8404656903794
185.21472691473517,409.0230586180534,157.15158844553838,297.8376134071805,11.325839017878137,-7.351306570500615,-14.31603861589654,1.191274722856567,14.847518503550459,289.16903397356816
187.90561581884248,433.29727832053726,148.5813323735348,328.3582665479296,5.9805950968106405,-4.299032787737759,-6.4897996625890855,2.712253916027929,8.898417064275556,305.7237255410133
180.70145409046074,434.4744866387729,170.3300707387165,358.9268378070717,10.779604453947059,-6.095639338901853,-12.506756118859231,0.49352115669711727,11.809039722890418,326.96227792852153
180.05929284964827,399.4738642534394,164.9149090842319,326.7630318427778,9.739148492888638,-4.375078129254619,-8.914562143412805,4.365596104243042,10.320196076242826,304.1907355557936
179.15797484263115,439.9579716866858,155.5335340395456,368.6105224789587,14.555808385840853,-7.498714684212615,-16.933669807138678,1.322558385773755,17.595718456949626,324.5079697936361
184.00670091819495,394.36893088233177,166.2296768105645,265.54444396979056,5.30899791994922,-2.382428555449464,-5.7252830652630875,-2.1588684756755825,6.0882917679664885,279.54006822659915
188.63027825895205,426.2922629640708,160.23904569366812,340.79161411960536,10.360325180669983,-3.827288318520849,-6.689609243154054,0.9167554621995349,7.746735019673578,320.2315892806908
189.98025588422956,417.04936631698433,157.51614961006874,261.5103224479789,3.17531563342464,-0.9121770191440285,-3.4053951881437783,3.55124953092022,0.3477484622977165,275.3923016330824
187.93998401668682,463.7771973005978,168.14860532318326,337.9110107049048,3.2738072033473866,-1.862990964215408,-3.710854286028508,-2.8540025401716633,2.6732526077001895,332.6992232058672
180.08145338349902,392.59685225209824,168.32530024038485,310.235569360788,5.906064687661446,-3.1791388787350714,-4.121716412360286,2.950199108509417,4.858777483155966,304.49837373258856
182.4432934738022,453.5020905282494,157.6356408487241,353.0673369342296,4.378880785949032,-3.4496222817168096,-7.235818466312704,-1.5771689593575635,9.7352241447987,334.1452137259792
181.18502963114383,462.0502482380141,169.5655718402822,357.1561659276918,17.67405936672907,-10.643912570964496,-23.48670003466792,0.2557724979652001,19.75185877491841,332.8430020571386
179.76846620655058,387.64954514688486,156.35477026230794,344.6054743455893,8.972733418690892,-1.0893741503809422,-1.7416973697513316,-0.45542894455134975,0.4996678016491809,319.92813115452316
191.94514434069896,461.86117660647784,168.16311755513198,338.91012878043,5.291630264959179,-0.955571334021778,-1.7146129500595892,-6.451099281451565,-1.5966081559862642,336.6468134694565
185.18817824888163,413.0219233677223,147.8659879929242,310.4961154772753,19.04186287030711,-9.764317022602517,-20.064562665184397,3.669750209183574,12.756063957779507,291.2580150482226
191.36896373463566,443.9180159981043,164.12333610963552,295.95414373762327,13.563720221872638,-7.3402643779427725,-13.125226481360404,-1.9025352246428429,11.22282768737116,304.49561216185765
188.65293822070498,373.03376452911766,148.28459183148223,327.5086257287217,11.841806052118685,-3.9022069145774205,-7.6352064012897065,-1.994647043010891,8.840165626233675,294.53745220824356
183.05359514001555,422.54429510400394,157.01814697928123,320.54805825082417,11.020512249499493,-7.792866593518232,-17.530060631602005,2.974773702886413,13.177410252233571,302.81143811367497
177.3133856577586,400.0081816434239,161.00635352690836,341.0459213469229,1.008981216395517,-1.2075063254921998,-1.3834773945618621,-2.600972506221907,3.2825184992202856,319.4877197517332
180.43404486535087,390.9922932766939,147.86915023794245,324.1033442073686,11.208174005072406,-6.747322882773136,-15.71978378543865,0.629115117741324,16.81190720617094,289.24808065461997
187.4508157726086,413.2055243632105,159.3801375226744,346.1076662033739,14.352476026184497,-7.722790721920659,-15.540606645774227,2.439135156579523,14.41100789524241,311.65811686700295
184.01046834350765,414.3100888248727,167.26348703596776,394.0114945788156,18.116171446425284,-10.934674745885381,-26.071621337363116,3.7460684038628864,25.368835803297916,327.38420424440636
188.76936026222364,383.53133349814254,167.1438803896815,331.0971736609323,6.323259188596401,-4.325307142294076,-8.983363529800226,2.318011729818772,7.802710469969501,298.11430224249483
184.23754345786935,428.8848715713623,160.13704307284632,283.0472249519115,12.315979463928132,-4.002703676493844,-9.896079277407111,-0.732823329030954,6.9079860224068454,294.73522450688193
184.52214757842714,420.46452253562813,155.62349759876756,366.2011088833067,3.7023380551180898,-1.0766887044150917,-4.712408583720915,-2.4293950519934073,1.2467101605997872,330.4890712117613
177.57950040803246,425.69016824475636,140.67781702971524,334.1586444059272,7.041852158403987,-4.488057357604703,-8.007602045977496,1.5520782748770594,10.363078868782406,311.6584794429166
184.37793468082788,438.73649534882674,165.02993002984687,313.21280383669153,9.336337380923327,-6.558473408424032,-12.479500217030244,-1.7085016292568287,15.015949513765758,304.4245233815685
181.5160349432221,434.6129549425742,147.99500098259605,336.50509579284414,9.403647788654915,-4.4956046188812175,-10.63113234978146,1.466031224797491,8.947809864194674,313.24515722823566
187.70714107258428,435.75560188256577,167.88850706849396,300.05439931270485,12.507785102330818,-6.633255532668962,-11.162671183591682,3.9327035301396105,14.876177387710241,303.92540215637746
179.55825235961822,407.1351481430731,171.194647488254,277.61638335053055,11.225935825343283,-6.144661418925339,-15.472238673697145,-3.4547298960793027,12.850485451109037,281.3042569485225
189.21361920973968,387.21638726332344,157.01677994834924,326.5813267721182,3.312177117325361,0.4337795761790535,2.368144740083815,1.5347943573470018,-0.24951114766503935,309.2897438764133
184.28879536031468,403.9238581883218,161.24828654673522,321.19611568861876,1.7103057345563641,1.0029122819459095,3.673713965327957,-2.1680783478518117,-4.957633954341677,311.33747372141454
189.96414362548796,401.3647274680239,151.9203649762174,331.5722003714836,18.857562306996364,-8.72840468280879,-17.006365569879215,1.4202665726731705,15.840505399513221,298.2004177863866
184.16618610721486,459.05526827531884,149.71118304029733,297.3087886879547,12.355217193881971,-6.771745189880915,-14.852142118722464,6.8308804393899125,13.453088030605802,300.98927051075594
186.57490007185496,386.2373942519266,171.12469037975623,325.1246401808372,-3.1470348220104007,0.7863669025420975,2.903607525322111,-5.239375827084938,1.756057590636879,304.4579644685005
191.73025905692353,393.91667730653455,168.39419384793405,354.95031584639173,12.524407021743007,-7.512000789788284,-17.99074137722794,3.2481762141928154,17.361366844649712,315.93919301529877
185.9893311090504,436.73244271760507,144.57304402560317,299.7522673892365,14.040019776976463,-6.311412297447869,-14.190350583557512,0.4368634088866248,11.92793228760159,300.33287162082013
183.4858062159594,471.58915600580394,175.6547916818813,312.74905763818094,21.733652181679595,-11.955658450657246,-26.23428835201158,3.597777360547034,26.228434836004872,299.1711708765502
189.4594227331465,418.59621286705527,168.47983235138943,295.4287453459267,7.802215922460963,-5.766315041224583,-12.288891737680514,0.6218705984357039,9.927617852367588,289.3626268410166
185.22125157586973,484.29680964167954,158.55538350414872,339.5502220718122,19.034903381154642,-10.070425309827765,-20.96560117127115,3.290601813024928,22.978841625261264,317.7421445285887
181.92659218518102,367.1695294735836,156.68467641231013,318.8261828984304,20.571874068950063,-9.179314052632098,-20.048677832370025,-0.7705327546340652,22.88690387146366,283.4189771284239
190.00313402819904,392.35612207539816,169.83724052799082,310.8021458986892,5.538396784200138,-4.138522327238565,-6.936836388536622,-4.169914529910751,7.292464367953387,293.1276434693837
183.26214029622972,430.70327406533056,163.82718152941126,345.6695907846807,14.278885522825602,-7.9199016383878735,-15.03460191996953,5.96528150799224,17.046347348880644,312.06477804252086
189.02400833282996,371.98194477185524,151.6162148685329,297.83904006230074,16.348911355937158,-6.945541218481194,-15.089149950986782,1.031497647677872,11.240094438657124,270.0434154464952
183.94589805264405,383.8852500963937,164.18184273016394,311.33421796083957,8.378805445135194,-3.6896311539605677,-7.081086640399841,1.5873694014913333,9.410243357512634,296.23594845078674
189.7274532469222,464.681476461529,151.9908138692269,292.3886614863885,18.277915428201503,-10.714153435621638,-26.770524054310116,2.422061030548384,27.586668327529047,298.61794729561126
185.5058627473402,413.0187203731595,158.99047418034232,338.5120336248263,1.3057725820135158,-1.8894114668619413,-5.364498570750835,5.0193014472186555,12.168509830169747,303.2120990319006
187.5113410528462,386.6866046938374,138.7559814528071,299.8733574901767,20.600159412914664,-10.359743943209063,-23.832356230495343,3.0511474175047213,26.86665294169617,265.7430323277592
185.36132810407403,379.150913077738,155.59370687158474,383.67401621277696,5.762907649220065,-4.334159760033575,-10.776564047645852,4.403901382152602,10.137098274194997,319.3104665108247
180.5836625931652,428.5780661170784,155.17595764187695,303.83483751339236,12.767873824526877,-8.51128106324404,-19.04407235831297,2.8766791791841166,22.443475680431312,291.9741776254056
182.8499335437066,368.97265533446466,173.8377217401175,342.20952843954274,3.1027529329125763,0.8254322281870978,3.045367029118199,-0.8950659680083743,-3.051948575244139,322.90333344123746
183.80115181623339,392.12543590652933,165.77960922298652,283.60120903762237,12.001116058045508,-7.283802400475531,-15.736719162228455,2.0503972380046553,20.19666057026445,269.3717033278665
190.79144511907666,382.306165759162,173.72477427560978,275.33193300716005,13.9968216016845,-6.30010742333536,-15.278821473578864,2.202462830813166,14.125756499711816,269.715234354898
182.42544558943536,433.54427835662335,162.50479525597248,346.5743205616459,4.9739437898602334,-2.8638135818419355,-8.780068384981245,-2.668122469091153,4.993371788504472,328.4399942576882
183.25378918411664,439.3288252047913,156.3869858645914,280.08318477221815,5.818971263426927,-3.4834241772559285,-7.577828121122727,1.2780535112174836,4.140455589175189,288.0567174942311
185.38214629825376,417.85891060332915,162.9557843580757,323.25357024486425,17.59529317613277,-8.222281133609018,-17.32081166222504,1.065226239160849,19.39046876902077,305.42178953505845
190.94484927241663,426.7665233435933,158.84380647714153,277.6097202504452,9.31499414046407,-5.198093949995426,-11.419689455267834,-0.46964359439141257,12.178442163978549,287.4727273762159
181.8986182227254,425.9693351158062,155.76184725585725,317.53749951135734,18.186193311231808,-8.637520033292907,-19.431804252978107,2.922408921337139,18.504596448782866,303.10126949067325
182.54901669332264,387.3122462680564,170.37277585809656,352.6616291016619,11.670953627219308,-7.620436812246672,-17.42824352099242,-2.4393893831829008,18.19240896256378,318.36892870530363
183.74673903928178,411.78496519963755,160.97852243449725,345.2918915355139,8.511959521609754,-4.635604520691585,-11.150895774535355,1.6693241727138313,4.323400283597092,324.36317624588315
188.93762912919803,425.6624901398624,190.79077231415457,333.66184374853316,18.418066400904625,-11.824949397051654,-22.909354965422985,5.562555003352461,18.347172771347026,310.0087684233603
185.07409684808397,398.67329670686667,149.79464268567511,322.2707915640125,15.299861415689065,-9.504231038419622,-17.04793358893047,0.6863775199614195,21.2732766378746,294.14013247070665
181.45060377021386,425.94641304629977,156.74816560182552,270.7620776964733,17.52414287091907,-9.644708367246325,-20.388006304729508,3.7861820862176634,20.7902452726308,270.12076902745116
185.85466004815575,456.3555366944943,150.93115047537566,332.9971090077928,7.277708048372093,-3.7206172558363075,-7.409618885294644,-4.134277581578413,8.962943537383158,317.9512226728063
188.54390433778704,422.429379585588,158.4863028681512,287.6962389210555,6.740963234632867,-3.717210274277823,-7.57734218772623,0.3669919587415218,4.899520405833341,288.76475466472266
185.79962024408016,391.04536144724153,158.33961167997847,306.5944949142596,5.4460069285383,-3.606295240329759,-7.79383804647368,2.1587284834794382,6.201435766308059,294.3239871395054
189.2973074960662,460.07671252533004,154.01690612023174,300.2340354223526,14.737978035360475,-8.286901987103008,-17.438084585450113,2.323176581482948,21.5158120089351,301.19680344067586
187.55655184073024,424.19839499285564,173.76416450692068,321.4241483327896,18.512456441597816,-8.489741208546135,-20.580462121557034,4.074438555421874,16.70784991617104,306.12427853580243
189.28019740123077,405.11778357843366,145.53412892631854,301.2937787349103,9.496431647795966,-4.558813719954035,-9.761890269428175,-0.13230122275985523,7.894839373494508,292.17719772430587
182.32524988621842,381.6816052296962,144.20099521114915,357.9914874827936,15.048479390612421,-6.3021204953744245,-11.6172353302394,4.235616100829696,16.388135236471797,299.61904575371034
186.7169713907266,382.84475269041644,165.59428984343901,314.95836675816685,11.972340070248991,-6.110121455960905,-13.081543930792206,2.1030586548350545,13.795544562535559,297.662763285559
186.8997984220166,353.47936686506887,156.11953157682075,317.36134172986107,6.21369304306557,-3.7728516463708672,-8.834951757967753,2.440095179092604,11.168757062534894,282.78004985438423
187.45374243521087,423.12152585124915,159.12779993088623,358.612839611086,6.961840224531098,-1.3222305346758665,-1.3770376332154088,0.9340717954377784,0.6224327483250383,330.33455743881194
182.23387542170735,410.35229376486086,163.2312001629298,296.4775465246368,9.801869111855991,-4.506400748488783,-8.674034442566604,-2.0901716003741284,9.286001307923113,288.8574299806649
189.59815149618817,369.9966855097494,159.47794147535134,359.2550331438995,5.25056698893413,-3.104411461773383,-5.789365799875562,-2.315619745075096,6.484868065289834,312.7327234780537
188.80984252425694,425.7145698850968,139.40203129891205,327.0750371034131,12.813635062036536,-7.676717867265561,-16.84757499382611,1.393287556952645,15.905449773732885,301.2896665515413
189.90751090845438,363.8587621519729,157.1521337240155,294.96274899930796,14.34730174224994,-11.14110489915257,-24.273995978178064,1.371060655176957,21.86825716790366,273.21256515192295
186.0765105428661,444.843752053096,169.29298518181827,296.7068103222626,10.224215668764053,-6.22898923021673,-13.296493718874071,3.929510153997493,14.211734618031265,300.8218875287989
185.43659786057222,449.58821493066586,169.8078799927177,352.50414310918615,-1.1679932686937882,2.0711190088637688,3.783750429418439,-2.699663642072659,-2.1543258727559813,341.8399516454128
181.5418252864482,496.49954862004347,157.14253489596314,326.11380229208385,11.977610467045952,-6.563100819389328,-13.170237095598033,-0.07766610787540507,12.109982567472919,327.5013152818029
179.4017913760313,424.5664799516403,165.91996840845167,330.751621695084,11.243716291751543,-4.766288891238339,-9.612864951276467,3.3401167112909773,7.7530004766225,311.3427716425853
189.87959511083562,391.25868037103385,149.68032706964198,297.21639349651286,10.065318818488565,-1.779356800645889,-2.9854448782612915,-0.17573231668071904,6.432373358218318,284.54794847271677
180.01690971043521,364.3774871362399,173.47869735244802,310.8939173834846,12.80635136717028,-7.018101968458593,-14.95695901842668,-0.7695780019842255,17.817493814138974,287.79442931406686
194.26783573417262,418.7814926151934,155.2661907504787,287.05587715133566,7.814604534160884,-2.761726541237124,-6.329517978742111,-0.9355251102765273,9.053305763739722,298.23512297426583
181.2252510943538,428.2609188309289,168.5343615905428,265.00884305041427,9.012143412682692,-2.521029215056531,-6.05149925228048,-1.2351564844436527,2.870141335682545,296.15386325459014
177.20721479088144,465.82144590755127,176.84670093792113,292.0138311046835,12.09895153348866,-5.235012178816916,-11.01597634548023,-2.159495655424922,9.447653923702575,308.3614993464869
189.37450972542612,387.11105176162954,171.2882050649246,322.9264301345991,12.46254479374518,-5.921689194118667,-14.643885570289665,2.389835382901375,11.741586784973785,294.254471552951
183.0371572741458,352.8790990054399,173.2606440857129,342.7158513950708,24.522947130420853,-14.381879192914713,-31.071483398050386,1.0566830009000516,28.33041202829174,282.2226659812382
188.50307340810306,400.38569416846224,148.73870259558532,341.92735896906186,14.068317537164857,-5.8389338585256425,-14.336380654524838,-0.2346896688962452,16.50401820934143,303.9985976206169
183.8452689165057,465.5357674056828,160.00347560003635,335.9899757226655,8.20660320142431,-6.066571428895287,-15.578709850287758,2.0000400961069946,10.014950039205331,320.58778527054335
183.40504339903003,445.92822678911955,156.19262737829735,296.63024125417707,4.253547678135232,-3.2290620595688835,-8.488945866368779,-1.3024684951857601,7.33161045578412,302.67347257948245
178.98487886854875,388.1205894227295,158.45483570258324,366.38825854349034,24.91379909984855,-12.414088015577416,-24.217892288906814,2.6395729036078563,20.453295413691873,300.8855629779377
188.9753351038537,418.23076665383945,166.80299450508872,353.5034521490389,11.570203171697152,-6.96441545696235,-13.66691496311596,2.938270031581092,6.451704431539707,328.0467582150857
186.31191374168654,402.53996261219527,150.28198828446227,341.5136659920598,5.119088138489797,-0.9344178069535365,-2.280984191040754,2.2249548663340524,7.360797993560252,309.50447448483
187.37338744559108,401.9867305847327,158.58597519521703,293.1373875184613,16.652153400349775,-8.552451390891468,-18.261802011725447,2.744141057135108,12.450017746329218,282.1943941364804
185.6064872135251,442.95681424495797,163.46332883520387,322.1199979638097,6.893555218572041,-3.5615799021789805,-10.147104485129693,4.555657033574084,7.469729591131805,310.14842068731537
189.83605056686014,442.7762646363497,159.3256668862753,346.68150320977793,4.7946349682280065,-4.416205308431871,-9.460158159862255,-3.8946712074065224,7.696452088487548,323.28131297078335
189.17222585312618,425.72825092044087,163.30429284924472,319.5586326537654,12.544511447259836,-4.41489703463449,-8.958381394691727,-0.5162210889589854,5.7234075696984865,306.8612979287112
182.53434169625137,423.60070344837334,160.01562398030325,307.0891357447439,6.472366914559004,-3.5661797374442292,-9.82684277126872,5.0564808575327,6.8285387382430125,302.1669526795339
184.14495175977115,414.99414469065397,151.5515418741804,254.18254058280493,8.133026235047714,-5.480929005107074,-9.548834899781133,0.6873937177900823,10.773866500495057,274.5935541417403
183.9679019041342,421.0351232769801,162.98372786086304,325.81326615305994,5.660512955998606,-2.4707357336974414,-4.280731393720487,-4.474076738832532,2.6730886522370008,318.7796553540721
186.02930918869427,417.1812334569117,163.9976246387431,291.4963870934596,18.773615592531492,-10.00184188101264,-21.25018856345219,0.7822699058922329,16.83922034085419,284.3465847874061
189.60996852574013,421.3260489961498,169.33669976435698,344.1532033535985,12.518046274496282,-8.876426587743094,-17.83547982727665,-0.1256270767661527,19.653043046785083,308.8570189913011
185.4772118412301,416.6109461344412,151.95107006928993,346.9010665327733,3.8682904273194243,-1.2674645582268045,-3.816384868359926,4.127499557343229,-3.0286748101298286,323.68714959702953
188.21614092421268,417.1640586491299,161.81002357415178,345.70873653860673,5.98383353138874,-5.474622096442689,-10.592434989008051,2.149887025241966,12.91452651227419,314.46068335274583
